0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2017-65439,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0159 16,20-02-2018 18:00:00 CET (ISO: 2018-02-20T18:00:00+01:00),12-03-2018 22:02:23 CET (ISO: 2018-03-12T22:02:23+01:00),"1.026.543,11 €",BOE-B-2018-9354,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2018-88459,JUDICIAL EN VÍA DE APREMIO,2882 0000 00 0047 13,16-02-2018 18:00:00 CET (ISO: 2018-02-16T18:00:00+01:00),08-03-2018 18:18:01 CET (ISO: 2018-03-08T18:18:01+01:00),"13.533,39 €",BOE-B-2018-8631,"13.533,39 €","13.533,39 €",Sin puja mínima,Sin tramos,"676,67 €","CALLE JUAN TORNERO, Nº 42",28011,MADRID,Madrid,"1.000,00 €"
SUB-JA-2018-88367,JUDICIAL EN VÍA DE APREMIO,0529 0000 06 0939 16,16-02-2018 18:00:00 CET (ISO: 2018-02-16T18:00:00+01:00),08-03-2018 18:58:44 CET (ISO: 2018-03-08T18:58:44+01:00),"245.000,00 €",BOE-B-2018-8577,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2017-83498,JUDICIAL EN VÍA DE APREMIO,0097 0000 06 1553 14,16-02-2018 18:00:00 CET (ISO: 2018-02-16T18:00:00+01:00),08-03-2018 18:58:49 CET (ISO: 2018-03-08T18:58:49+01:00),"223.096,23 €",BOE-B-2018-8566,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2018-86343,JUDICIAL EN VÍA DE APREMIO,1694 0000 06 0026 17,16-02-2018 18:00:00 CET (ISO: 2018-02-16T18:00:00+01:00),08-03-2018 19:09:33 CET (ISO: 2018-03-08T19:09:33+01:00),"1.178.975,40 €",BOE-B-2018-8660,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2018-335651,NOTARIAL EN VENTA EXTRAJUDICIAL,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 18:00:00 CET (ISO: 2018-03-07T18:00:00+01:00),"270.057,34 €",BOE-B-2018-8559,No consta,"223.767,88 €",Sin puja mínima,Sin tramos,"11.188,39 €","CALLE NURIA, 25, 3º, 2ª",08560,Manlleu,Barcelona,,
SUB-JA-2018-86926,JUDICIAL EN VÍA DE APREMIO,4291 0000 06 0056 14,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 18:00:00 CET (ISO: 2018-03-07T18:00:00+01:00),"133.189,59 €",BOE-B-2018-8275,"208.780,00 €","0,00 €",Sin puja mínima,Sin tramos,"10.439,00 €","CALLE HOSPEDERIA 11, 1D",45950,CASARRUBIOS DEL MONTE,Toledo,"104.400,00 €"
SUB-JV-2018-86525,JUDICIAL VOLUNTARIA,3264 0000 52 0001 16,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 18:18:53 CET (ISO: 2018-03-07T18:18:53+01:00),"5.514.157,00 €",BOE-B-2018-8399,"5.514.157,00 €","5.514.157,00 €",Sin puja mínima,Sin tramos,"275.707,85 €",calle orense,27400,monforte de lemos,Lugo,"1.563.596,47 €"
SUB-JA-2018-87053,JUDICIAL EN VÍA DE APREMIO,3808 0000 06 0255 15,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 18:37:24 CET (ISO: 2018-03-07T18:37:24+01:00),"129.048,22 €",BOE-B-2018-8330,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2017-71820,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0493 15,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 18:59:47 CET (ISO: 2018-03-07T18:59:47+01:00),"382.068,33 €",BOE-B-2018-8283,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2017-84194,JUDICIAL EN VÍA DE APREMIO,3852 0000 06 0491 12,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 19:01:49 CET (ISO: 2018-03-07T19:01:49+01:00),"1.803.649,36 €",BOE-B-2018-8315,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2018-87242,JUDICIAL EN VÍA DE APREMIO,0689 0000 00 0873 15,15-02-2018 18:00:00 CET (ISO: 2018-02-15T18:00:00+01:00),07-03-2018 19:05:32 CET (ISO: 2018-03-07T19:05:32+01:00),"337.772,64 €",BOE-B-2018-8233,"391.097,78 €","391.097,78 €",Sin puja mínima,Sin tramos,"19.554,89 €","DEU I MATA, 124-126",08029,BARCELONA,Barcelona,"273.769,00 €"
SUB-JA-2018-87066,JUDICIAL EN VÍA DE APREMIO,0537 0000 06 0353 14,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),06-03-2018 04:03:32 CET (ISO: 2018-03-06T04:03:32+01:00),"55.897,52 €",BOE-B-2018-7601,"359.669,00 €","0,00 €",Sin puja mínima,Sin tramos,"17.983,45 €","c/ Martínez de la Rosa, 10, Entlo. 2ª",08012,Barcelona,Barcelona,"275.000,01 €"
SUB-NE-2018-345595,NOTARIAL EN VENTA EXTRAJUDICIAL,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 18:00:00 CET (ISO: 2018-03-05T18:00:00+01:00),"201.234,87 €",BOE-B-2018-8202,No consta,"217.015,00 €",Sin puja mínima,Sin tramos,"10.850,75 €","C/CABALLERO DE GRACIA, 11, 2º, A.",28890,Loeches,Madrid,,
SUB-NE-2018-335648,NOTARIAL EN VENTA EXTRAJUDICIAL,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 18:00:00 CET (ISO: 2018-03-05T18:00:00+01:00),"190.439,63 €",BOE-B-2018-8207,No consta,"205.228,00 €",Sin puja mínima,Sin tramos,"10.261,40 €","CALLE VITORIA 99, 1º -08303 MATARO",08303,Mataró,Barcelona,,
SUB-NE-2018-335646,NOTARIAL EN VENTA EXTRAJUDICIAL,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 18:00:00 CET (ISO: 2018-03-05T18:00:00+01:00),"125.709,75 €",BOE-B-2018-8208,No consta,"182.098,00 €",Sin puja mínima,Sin tramos,"9.104,90 €","calle Sant Sebastià, número 10, 1º, puerta 4ª",43895,Tarragona,,,
SUB-JA-2018-87818,JUDICIAL EN VÍA DE APREMIO,2704 0000 06 1327 14,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 18:00:00 CET (ISO: 2018-03-05T18:00:00+01:00),"136.262,25 €",BOE-B-2018-7829,"346.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"17.300,00 €","CALLE POZO DE LA NIEVE Nº 1, ESC. DCHA BAJO B",28850,TORREJON DE ARDOZ,Madrid,"173.000,00 €"
SUB-JA-2018-87562,JUDICIAL EN VÍA DE APREMIO,4255 0000 06 0580 14,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 19:23:47 CET (ISO: 2018-03-05T19:23:47+01:00),"16.902,55 €",BOE-B-2018-7712,"54.946,58 €","0,00 €",Sin puja mínima,Sin tramos,"2.747,33 €",CALLE JARA Nº 16 PORTAL 2 - 2º A,41440,LORA DEL RIO,Sevilla,"22.223,06 €"
SUB-JA-2017-83782,JUDICIAL EN VÍA DE APREMIO,4985 0000 05 0516 13,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 19:45:09 CET (ISO: 2018-03-05T19:45:09+01:00),"243.053,83 €",BOE-B-2018-7691,"323.318,00 €","0,00 €",Sin puja mínima,Sin tramos,"16.165,90 €",C/ PINSA Nº 3 PLAYA DE ALCUDIA,07400,ALCUDIA,Baleares,"226.323,00 €"
SUB-JA-2018-86600,JUDICIAL EN VÍA DE APREMIO,0469 0000 06 0089 17,13-02-2018 18:00:00 CET (ISO: 2018-02-13T18:00:00+01:00),05-03-2018 20:07:51 CET (ISO: 2018-03-05T20:07:51+01:00),"229.932,53 €",BOE-B-2018-7760,"273.500,00 €","273.500,00 €",Sin puja mínima,Sin tramos,"13.675,00 €","Calle Mussol, nº 2-escalera 9-2º-B",07011,Palma de Mallorca,Baleares,"152.000,00 €"
SUB-JA-2018-85967,JUDICIAL EN VÍA DE APREMIO,0818 0000 05 0842 15,09-02-2018 18:00:00 CET (ISO: 2018-02-09T18:00:00+01:00),01-03-2018 18:00:00 CET (ISO: 2018-03-01T18:00:00+01:00),"200.182,35 €",BOE-B-2018-6958,"406.248,45 €","0,00 €",Sin puja mínima,Sin tramos,"20.312,42 €","calle Camelias, 5",08130,Santa Perpetua Mogoda,Barcelona,"216.000,00 €"
SUB-NE-2018-345590,NOTARIAL EN VENTA EXTRAJUDICIAL,09-02-2018 18:00:00 CET (ISO: 2018-02-09T18:00:00+01:00),01-03-2018 18:30:52 CET (ISO: 2018-03-01T18:30:52+01:00),"3.293,16 €",BOE-B-2018-7207,No consta,"42.551,66 €",Sin puja mínima,Sin tramos,"2.127,58 €","AVENIDA CATALUNYA, 8, 4º, 3ª",08680,Gironella,Barcelona,"30.000,00 €",
SUB-JA-2018-87087,JUDICIAL EN VÍA DE APREMIO,3793 0000 06 0310 16,08-02-2018 18:00:00 CET (ISO: 2018-02-08T18:00:00+01:00),28-02-2018 18:00:00 CET (ISO: 2018-02-28T18:00:00+01:00),"84.870,02 €",BOE-B-2018-6563,"126.570,00 €","0,00 €",Sin puja mínima,Sin tramos,"6.328,50 €","CALLE TREINTA DE MARZO, 30, 2º",03012,ALICANTE,Alicante,"42.450,00 €"
SUB-JA-2017-83079,JUDICIAL EN VÍA DE APREMIO,5066 0000 00 0276 13,08-02-2018 18:00:00 CET (ISO: 2018-02-08T18:00:00+01:00),28-02-2018 18:00:00 CET (ISO: 2018-02-28T18:00:00+01:00),"141.520,71 €",BOE-B-2018-6620,"254.925,75 €","0,00 €",Sin puja mínima,Sin tramos,"12.746,29 €",OCAÑA 92 2ºB,28047,MADRID,Madrid,"127.462,88 €"
SUB-JA-2018-87114,JUDICIAL EN VÍA DE APREMIO,3748 0000 06 0014 16,08-02-2018 18:00:00 CET (ISO: 2018-02-08T18:00:00+01:00),28-02-2018 18:00:00 CET (ISO: 2018-02-28T18:00:00+01:00),"54.529,48 €",BOE-B-2018-6603,"72.304,75 €","0,00 €",Sin puja mínima,Sin tramos,"3.615,24 €","Complejo Residencial de viviendas denominado ""Villasur"" situado en la parcela 31 de la manzana 10 de la U.A. Llano del Camello. San Miguel de Abona.",38639,San Miguel de Abona,Santa Cruz de Tenerife,"85.000,00 €"
SUB-JA-2018-86651,JUDICIAL EN VÍA DE APREMIO,5066 0000 56 1323 13,08-02-2018 18:00:00 CET (ISO: 2018-02-08T18:00:00+01:00),28-02-2018 18:18:55 CET (ISO: 2018-02-28T18:18:55+01:00),"174.259,72 €",BOE-B-2018-6617,"290.349,66 €","0,00 €",Sin puja mínima,Sin tramos,"14.517,48 €",AVENDIA DONOSTIARRA 19-11-1,28027,MADRID,Madrid,"189.329,01 €"
SUB-JA-2017-74053,JUDICIAL EN VÍA DE APREMIO,1607 0000 06 0209 16,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),27-02-2018 01:09:22 CET (ISO: 2018-02-27T01:09:22+01:00),"65.914,44 €",BOE-B-2018-6002,"144.491,25 €","0,00 €",Sin puja mínima,Sin tramos,"7.224,56 €",CALLE PASTORIZA NUMERO 12 PISO QUINTO,15003,A CORUÑA,La Coruña,"85.001,00 €"
SUB-JA-2018-87460,JUDICIAL EN VÍA DE APREMIO,4513 0000 50 2023 15,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),27-02-2018 02:43:58 CET (ISO: 2018-02-27T02:43:58+01:00),"6.551,52 €",BOE-B-2018-6263,"88.747,33 €","109.163,36 €",Sin puja mínima,Sin tramos,"4.437,37 €",RONDA JOAN FUSTER Nº28-5ª PTA 9,46410,SUECA,Valencia,"25.000,00 €"
SUB-NE-2018-325653,NOTARIAL EN VENTA EXTRAJUDICIAL,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"118.819,44 €",BOE-B-2018-6552,No consta,"160.691,60 €",Sin puja mínima,Sin tramos,"8.034,58 €",CALLE PILONET 20,43594,Pinell de Brai (El),Tarragona,,
SUB-JA-2018-85641,JUDICIAL EN VÍA DE APREMIO,5146 0000 05 0034 14,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"249.944,01 €",BOE-B-2018-6227,"438.600,00 €","0,00 €",Sin puja mínima,Sin tramos,"21.930,00 €",INFANTA ISABEL 12,40001,SEGOVIA,Segovia,"181.000,00 €"
SUB-JA-2018-86249,JUDICIAL EN VÍA DE APREMIO,3808 0000 06 0210 13,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"42.849,27 €",BOE-B-2018-6221,"78.139,60 €","0,00 €",Sin puja mínima,Sin tramos,"3.906,98 €","C/ Manjanillo, edif El Suizo, portal A, bajo A2. El Sobradillo",38108,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,"48.000,00 €"
SUB-JA-2018-87498,JUDICIAL EN VÍA DE APREMIO,4513 0000 50 0002 15,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"1.623.840,00 €",BOE-B-2018-6264,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2018-87024,JUDICIAL EN VÍA DE APREMIO,4034 0000 06 2038 15,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"81.179,73 €",BOE-B-2018-6232,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2018-335641,NOTARIAL EN VENTA EXTRAJUDICIAL,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:00:00 CET (ISO: 2018-02-26T18:00:00+01:00),"179.312,36 €",BOE-B-2018-6544,No consta,"283.297,30 €",Sin puja mínima,Sin tramos,"14.164,86 €","CALLE JOAN MARAGALL, Nº 55-57, PISO 1º, PUERTA 1ª, ESCALERA B",08397,Pineda de Mar,Barcelona,,
SUB-JA-2017-79077,JUDICIAL EN VÍA DE APREMIO,0718 0000 05 0793 15,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:07:58 CET (ISO: 2018-02-26T18:07:58+01:00),"206.219,90 €",BOE-B-2018-6064,"200.422,00 €","0,00 €",Sin puja mínima,Sin tramos,"10.021,10 €",AVENIDA MARIA TORRAS 18 ESC A 3-1,08291,RIPOLLET,Barcelona,"133.020,00 €"
SUB-JA-2018-86669,JUDICIAL EN VÍA DE APREMIO,1703 0000 06 0747 13,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:35:57 CET (ISO: 2018-02-26T18:35:57+01:00),"116.543,77 €",BOE-B-2018-6048,"151.667,00 €","151.667,00 €",Sin puja mínima,Sin tramos,"7.583,35 €",JOAQUIM MIR NUM. 10 ESC C 1-3,17310,LLORET DE MAR,Gerona,"150.000,00 €"
SUB-JA-2017-83599,JUDICIAL EN VÍA DE APREMIO,0862 0000 05 0333 13,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 18:43:26 CET (ISO: 2018-02-26T18:43:26+01:00),"181.494,83 €",BOE-B-2018-6197,"231.388,00 €","0,00 €",Sin puja mínima,Sin tramos,"11.569,40 €","C/ ABAD ESCARRE, 45-47, ESCALERA B, ENT.2º",08191,RUBI,Barcelona,"115.694,00 €"
SUB-JA-2018-85728,JUDICIAL EN VÍA DE APREMIO,0850 0000 06 0017 15,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 19:02:33 CET (ISO: 2018-02-26T19:02:33+01:00),"107.069,20 €",BOE-B-2018-6100,"164.553,70 €","0,00 €",Sin puja mínima,Sin tramos,"8.227,69 €","CALLE RIERA DE SANT LLORENÇ, 219, BQ-2,ESC-B, 3-3",08850,GAVA,Barcelona,"146.234,26 €"
SUB-JA-2017-82961,JUDICIAL EN VÍA DE APREMIO,0765 0000 06 0696 14,06-02-2018 18:00:00 CET (ISO: 2018-02-06T18:00:00+01:00),26-02-2018 20:45:15 CET (ISO: 2018-02-26T20:45:15+01:00),"35.409,02 €",BOE-B-2018-6117,"58.598,68 €","0,00 €",Sin puja mínima,Sin tramos,"2.929,93 €",C/CHURRUCA Nº44.,08788,VILANOVA DEL CAMI,Barcelona,"42.965,97 €"
SUB-JA-2018-86495,JUDICIAL EN VÍA DE APREMIO,4356 0000 06 0936 17,02-02-2018 18:00:00 CET (ISO: 2018-02-02T18:00:00+01:00),22-02-2018 18:52:31 CET (ISO: 2018-02-22T18:52:31+01:00),"150.903,22 €",BOE-B-2018-5558,"254.528,63 €","0,00 €",Sin puja mínima,Sin tramos,"12.726,43 €",Calle Trigo s/n.,41960,GINES,Sevilla,"199.520,00 €"
SUB-JA-2018-86852,JUDICIAL EN VÍA DE APREMIO,4332 0000 06 0089 15,01-02-2018 18:00:00 CET (ISO: 2018-02-01T18:00:00+01:00),21-02-2018 18:00:00 CET (ISO: 2018-02-21T18:00:00+01:00),"105.628,31 €",BOE-B-2018-5211,"176.460,00 €","0,00 €",Sin puja mínima,Sin tramos,"8.823,00 €","CALLE ROSAL, 12",45181,CAMARENILLA,Toledo,"123.522,00 €"
SUB-JV-2018-86693,JUDICIAL VOLUNTARIA,1699 0000 52 0277 11,01-02-2018 18:00:00 CET (ISO: 2018-02-01T18:00:00+01:00),21-02-2018 18:00:00 CET (ISO: 2018-02-21T18:00:00+01:00),"254.746,77 €",BOE-B-2018-5147,"254.746,77 €","0,00 €",Sin puja mínima,Sin tramos,"12.737,34 €",TRAVESÍA PRIMERA Nº 4,19222,TAMAJON,Guadalajara,"127.375,00 €"
SUB-NE-2018-345576,NOTARIAL EN VENTA EXTRAJUDICIAL,01-02-2018 18:00:00 CET (ISO: 2018-02-01T18:00:00+01:00),21-02-2018 18:00:00 CET (ISO: 2018-02-21T18:00:00+01:00),"161.629,75 €",BOE-B-2018-5448,No consta,"234.746,00 €",Sin puja mínima,Sin tramos,"11.737,30 €","CALLE RIO ALAGON, 11, 4ºB",28803,Alcalá de Henares,Madrid,,
SUB-JA-2017-63873,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0327 14,30-01-2018 18:00:00 CET (ISO: 2018-01-30T18:00:00+01:00),20-02-2018 00:01:59 CET (ISO: 2018-02-20T00:01:59+01:00),"225.513,34 €",BOE-B-2018-4633,"426.851,00 €","0,00 €","200,00 €","200,00 €","21.342,55 €","/ BRAVO MURILLO, 188, 4º DERECHA MADRID 28020",28020,MADRID,Madrid,"230.000,00 €"
SUB-JA-2017-71481,JUDICIAL EN VÍA DE APREMIO,0850 0000 06 0785 13,30-01-2018 18:00:00 CET (ISO: 2018-01-30T18:00:00+01:00),19-02-2018 18:00:00 CET (ISO: 2018-02-19T18:00:00+01:00),"150.757,68 €",BOE-B-2018-4583,"171.627,33 €","0,00 €",Sin puja mínima,Sin tramos,"8.581,37 €","AVENIDA MANUEL GIRONA, 32-34, 2-3, ESC-A",08860,CASTELLDEFELS,Barcelona,"173.204,05 €"
SUB-JA-2018-86471,JUDICIAL EN VÍA DE APREMIO,4291 0000 06 0924 14,30-01-2018 18:00:00 CET (ISO: 2018-01-30T18:00:00+01:00),19-02-2018 18:00:00 CET (ISO: 2018-02-19T18:00:00+01:00),"93.702,48 €",BOE-B-2018-4601,"143.590,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.179,50 €","CALLE DE LA SOLEDAD 12, 2D",45222,BOROX,Toledo,"71.795,00 €"
SUB-NE-2018-325647,NOTARIAL EN VENTA EXTRAJUDICIAL,30-01-2018 18:00:00 CET (ISO: 2018-01-30T18:00:00+01:00),19-02-2018 18:00:00 CET (ISO: 2018-02-19T18:00:00+01:00),"274.088,25 €",BOE-B-2018-5097,No consta,"351.825,56 €",Sin puja mínima,Sin tramos,"17.591,28 €","CALLE ROGER DE LLURIA, 11, 2º",43850,Cambrils,Tarragona,,
