0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2021-180278,JUDICIAL EN VÍA DE APREMIO,4293 0000 05 0204 12,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:05:15 CET (ISO: 2021-10-25T18:05:15+02:00),"7.265,88 €",BOE-B-2021-40549,"78.765,00 €","0,00 €",Sin puja mínima,"1.575,30 €","3.938,25 €",CALLE ALFEREZ PROVISIONAL 44,45600,TALAVERA DE LA REINA,Toledo,"12.602,40 €"
SUB-JA-2021-180301,JUDICIAL EN VÍA DE APREMIO,4877 0000 06 0673 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:12:25 CET (ISO: 2021-10-25T18:12:25+02:00),"127.656,39 €",BOE-B-2021-40557,"198.333,99 €","198.333,99 €",Sin puja mínima,"3.966,67 €","9.916,69 €",calle Fernán Caballero 16,41720,LOS PALACIOS Y VILLAFRANCA,Sevilla,"142.800,12 €"
SUB-JA-2021-179117,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0215 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:17:09 CET (ISO: 2021-10-25T18:17:09+02:00),"229.534,11 €",BOE-B-2021-40479,"404.619,02 €","0,00 €","200,00 €","8.092,38 €","20.230,95 €","CALLE PLATANO 24, 4ºESC DCHA",28029,MADRID,Madrid,"242.971,40 €"
SUB-JA-2019-122905,JUDICIAL EN VÍA DE APREMIO,4513 0000 32 0987 10,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:32:25 CET (ISO: 2021-10-25T18:32:25+02:00),"17.841,36 €",BOE-B-2021-40607,"23.432,22 €","23.432,22 €",Sin puja mínima,Sin tramos,"1.171,61 €",C/MANRESA Nº10 ESC. 2ª PTA 2B,30720,SANTIAGO DE LA RIBERA (SAN JAVIER),Murcia,"4.983,00 €"
SUB-JC-2021-178754,JUDICIAL CONCURSAL,4944 0000 52 1165 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:48:43 CET (ISO: 2021-10-25T18:48:43+02:00),"536.188,66 €",BOE-B-2021-40566,"85.727,00 €","0,00 €","25.718,10 €","1.714,54 €","4.286,35 €","Manuel Lorenzo Pardo, nº 7 A",50830,VILLANUEVA DE GALLEGO,Zaragoza,"25.718,10 €"
SUB-JA-2021-176029,JUDICIAL EN VÍA DE APREMIO,2192 0000 06 0959 16,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:49:32 CET (ISO: 2021-10-25T18:49:32+02:00),"498.322,42 €",BOE-B-2021-40469,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-179383,JUDICIAL EN VÍA DE APREMIO,1175 0000 05 0097 14,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:49:58 CET (ISO: 2021-10-25T18:49:58+02:00),"107.774,20 €",BOE-B-2021-40515,"182.400,00 €","0,00 €",Sin puja mínima,Sin tramos,"9.120,00 €",AV. ESPAÑA 4 2ºA,10700,HERVÁS,Cáceres,"91.200,00 €"
SUB-JA-2021-178909,JUDICIAL EN VÍA DE APREMIO,1569 0000 05 0025 18,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 18:59:10 CET (ISO: 2021-10-25T18:59:10+02:00),"280.432,72 €",BOE-B-2021-40504,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-179859,JUDICIAL EN VÍA DE APREMIO,1709 0000 06 4784 18,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:05:24 CET (ISO: 2021-10-25T19:05:24+02:00),"91.935,03 €",BOE-B-2021-40418,"163.858,69 €","0,00 €",Sin puja mínima,"3.277,17 €","8.192,93 €",Avda Passapera nº 42 4º 1ª,17310,Lloret de Mar,Girona,"81.929,25 €"
SUB-JA-2021-179810,JUDICIAL EN VÍA DE APREMIO,0093 0000 05 0274 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:11:38 CET (ISO: 2021-10-25T19:11:38+02:00),"8.702,87 €",BOE-B-2021-40433,"34.164,39 €","0,00 €",Sin puja mínima,"683,28 €","1.708,21 €","C/ CORBETA,7-ESC.1,2º-Edificio Europlaya, 2ºE",03710,CALPE,Alicante/Alacant,"15.032,16 €"
SUB-JA-2021-178692,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0239 15,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:13:31 CET (ISO: 2021-10-25T19:13:31+02:00),"67.967,96 €",BOE-B-2021-40478,"135.476,00 €","0,00 €",Sin puja mínima,"2.709,52 €","6.773,80 €","CALLE ROBLES Nº 7 MODERNO, PISO BAJO",28053,MADRID,Madrid,"56.899,92 €"
SUB-JA-2020-150862,JUDICIAL EN VÍA DE APREMIO,0854 0000 06 1279 18,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:25:07 CET (ISO: 2021-10-25T19:25:07+02:00),"130.518,69 €",BOE-B-2021-40538,"253.321,50 €","0,00 €",Sin puja mínima,"5.066,43 €","12.666,07 €","Avda. Santa Coloma, nº 56, entlo. 1ª,",08922,SANTA COLOMA DE GRAMENET,Barcelona,"131.727,18 €"
SUB-JA-2021-180230,JUDICIAL EN VÍA DE APREMIO,3741 0000 06 0002 16,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:32:43 CET (ISO: 2021-10-25T19:32:43+02:00),"47.157,03 €",BOE-B-2021-40454,"119.388,05 €","0,00 €",Sin puja mínima,"2.387,76 €","5.969,40 €",UBANIZACION TABAIBARRIL NUMERO 20A-TAJAO,38589,ARICO,Santa Cruz de Tenerife,"119.388,00 €"
SUB-JA-2021-180331,JUDICIAL EN VÍA DE APREMIO,3569 0000 06 0230 16,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:35:13 CET (ISO: 2021-10-25T19:35:13+02:00),"9.824,59 €",BOE-B-2021-40531,"102.000,00 €","0,00 €",Sin puja mínima,"2.040,00 €","5.100,00 €",av alcalde moix 19-1-2,08207,SABADELL,Barcelona,"110.160,00 €"
SUB-JA-2021-180045,JUDICIAL EN VÍA DE APREMIO,2689 0000 06 0042 21,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 19:54:49 CET (ISO: 2021-10-25T19:54:49+02:00),"74.536,17 €",BOE-B-2021-40498,"142.114,17 €","0,00 €",Sin puja mínima,"2.842,28 €","7.105,70 €",calle B denominada 12A-40,28680,SAN MARTIN DE VALDEIGLESIAS,Madrid,"108.006,64 €"
SUB-JA-2021-176544,JUDICIAL EN VÍA DE APREMIO,4392 0000 06 0278 13,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 20:00:24 CET (ISO: 2021-10-25T20:00:24+02:00),"32.191,88 €",BOE-B-2021-40508,"84.000,00 €","84.000,00 €",Sin puja mínima,"1.680,00 €","4.200,00 €",CALLE CHILE Nº 5 BAJO IZQUIERDA PORTAL B 5 CASA 11 GRUPO SANTA BARBARA,33011,OVIEDO,Asturias,"31.920,00 €"
SUB-JA-2021-179373,JUDICIAL EN VÍA DE APREMIO,5079 0000 05 1062 18,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 20:24:54 CET (ISO: 2021-10-25T20:24:54+02:00),"437.739,92 €",BOE-B-2021-40551,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-178292,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0200 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 20:47:09 CET (ISO: 2021-10-25T20:47:09+02:00),"200.111,90 €",BOE-B-2021-40485,"349.111,90 €","0,00 €","200,00 €","6.982,23 €","17.455,59 €","CALLE UNANIMIDAD 63, 3º2",28041,MADRID,Madrid,"174.755,75 €"
SUB-JA-2021-178953,JUDICIAL EN VÍA DE APREMIO,0806 0000 06 0621 15,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 21:19:38 CET (ISO: 2021-10-25T21:19:38+02:00),"119.720,43 €",BOE-B-2021-40529,"181.536,66 €","0,00 €",Sin puja mínima,Sin tramos,"9.076,83 €","Calle Cavite nº 6-8, vivienda dúplex en plantas tercera y bajocubierta, puerta 3, edificio denominado Bloque 5.3, de Rubi",08191,RUBI,Barcelona,"164.475,00 €"
SUB-JA-2021-175771,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0174 19,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 21:20:05 CET (ISO: 2021-10-25T21:20:05+02:00),"146.316,72 €",BOE-B-2021-40477,"135.195,37 €","0,00 €",Sin puja mínima,Sin tramos,"6.759,76 €","PASEO DE LA ILUSTRACION 10, PLANTA SOTANO, VIVIENDA NUMERO 5",28008,MADRID,Madrid,"144.000,00 €"
SUB-JA-2021-179205,JUDICIAL EN VÍA DE APREMIO,4919 0000 05 0146 20,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 21:26:28 CET (ISO: 2021-10-25T21:26:28+02:00),"14.806,13 €",BOE-B-2021-40570,"77.155,68 €","0,00 €",Sin puja mínima,Sin tramos,"3.857,78 €","CALLE TOLEDO, 20, 2º A",50005,ZARAGOZA,Zaragoza,"43.500,00 €"
SUB-JA-2021-178257,JUDICIAL EN VÍA DE APREMIO,2960 0000 06 0515 17,05-10-2021 18:00:00 CET (ISO: 2021-10-05T18:00:00+02:00),25-10-2021 22:25:09 CET (ISO: 2021-10-25T22:25:09+02:00),"405.606,94 €",BOE-B-2021-40486,"284.541,91 €","0,00 €",Sin puja mínima,"5.690,83 €","14.227,09 €",Parcela nº 152,29130,ALHAURIN DE LA TORRE,Málaga,"358.522,29 €"
SUB-NE-2021-885990,NOTARIAL EN VENTA EXTRAJUDICIAL,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:00:00 CET (ISO: 2021-10-21T18:00:00+02:00),"368.636,30 €",BOE-B-2021-40229,No consta,"441.403,24 €",Sin puja mínima,Sin tramos,"22.070,16 €","CALLE SANT PERE, NÚMERO 1 (ANTES DE LOS MÁRTIRES)",08734,Olèrdola,Barcelona,,
SUB-JA-2021-178502,JUDICIAL EN VÍA DE APREMIO,0773 0000 06 0023 20,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:00:00 CET (ISO: 2021-10-21T18:00:00+02:00),"48.535,65 €",BOE-B-2021-40092,"183.778,00 €","0,00 €",Sin puja mínima,Sin tramos,"9.188,90 €",PASSATGE GINJOLER 6,08240,MANRESA,Barcelona,"70.744,50 €"
SUB-JA-2021-179995,JUDICIAL EN VÍA DE APREMIO,3878 0000 06 0046 20,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:00:00 CET (ISO: 2021-10-21T18:00:00+02:00),"95.614,99 €",BOE-B-2021-40112,"124.428,67 €","0,00 €",Sin puja mínima,"2.488,57 €","6.221,43 €",ALTO EL POSTILLO Nº 100 H,39040,PONTEJOS- MARINA DE CUDEYO,Cantabria,"191.619,89 €"
SUB-JA-2021-178915,JUDICIAL EN VÍA DE APREMIO,1378 0000 06 0157 20,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:46:17 CET (ISO: 2021-10-21T18:46:17+02:00),"127.553,79 €",BOE-B-2021-40074,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-180354,JUDICIAL EN VÍA DE APREMIO,0231 0000 64 0536 10,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:51:40 CET (ISO: 2021-10-21T18:51:40+02:00),"74.924,53 €",BOE-B-2021-40125,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JC-2021-179550,JUDICIAL CONCURSAL,2245 0000 52 0193 11,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 18:59:12 CET (ISO: 2021-10-21T18:59:12+02:00),"1.740.517,80 €",BOE-B-2021-40085,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-178620,JUDICIAL EN VÍA DE APREMIO,1825 0000 06 0014 20,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 20:22:52 CET (ISO: 2021-10-21T20:22:52+02:00),"65.580,07 €",BOE-B-2021-40075,"129.994,18 €","129.994,18 €",Sin puja mínima,Sin tramos,"6.499,70 €",CALLE POLONIA Nº 6,13005,CIUDAD REAL,Ciudad Real,"68.000,00 €"
SUB-JA-2021-168006,JUDICIAL EN VÍA DE APREMIO,3812 0000 06 0178 16,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 21:05:52 CET (ISO: 2021-10-21T21:05:52+02:00),"55.590,93 €",BOE-B-2021-40102,"92.618,40 €","0,00 €",Sin puja mínima,"1.852,36 €","4.630,92 €","AVENIDA ADEJE 300, APARTAMENTOS PARAISO DEL SUR Nº515. URBANIZACION PLAYA PARAISO",38678,ADEJE,Santa Cruz de Tenerife,"81.503,84 €"
SUB-JA-2020-152503,JUDICIAL EN VÍA DE APREMIO,0619 0000 05 0120 17,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 22:30:47 CET (ISO: 2021-10-21T22:30:47+02:00),"201.096,67 €",BOE-B-2021-40063,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-179920,JUDICIAL EN VÍA DE APREMIO,2541 0000 05 0259 16,01-10-2021 18:00:00 CET (ISO: 2021-10-01T18:00:00+02:00),21-10-2021 23:29:24 CET (ISO: 2021-10-21T23:29:24+02:00),"10.359,91 €",BOE-B-2021-40090,"111.069,14 €","111.069,14 €",Sin puja mínima,"2.221,38 €","5.553,46 €","CALLE MINISTRILES 5, BJO IZQ EXTERIOR",28012,MADRID,Madrid,"171.046,26 €"
SUB-JA-2021-179390,JUDICIAL EN VÍA DE APREMIO,5346 0000 04 1387 19,30-09-2021 18:00:00 CET (ISO: 2021-09-30T18:00:00+02:00),20-10-2021 18:00:00 CET (ISO: 2021-10-20T18:00:00+02:00),"60.032,37 €",BOE-B-2021-39896,"92.367,00 €","0,00 €",Sin puja mínima,"1.847,34 €","4.618,35 €","c/ Capitan Antonio Mena nº 87, 2º, tipo A, puerta 1",03204,ELCHE,Alicante/Alacant,"68.351,58 €"
SUB-JA-2020-157334,JUDICIAL EN VÍA DE APREMIO,5089 0000 06 0789 13,30-09-2021 18:00:00 CET (ISO: 2021-09-30T18:00:00+02:00),20-10-2021 18:00:00 CET (ISO: 2021-10-20T18:00:00+02:00),"80.890,74 €",BOE-B-2021-39881,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
