0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2019-137298,JUDICIAL EN VÍA DE APREMIO,2759 0000 06 0577 15,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"364.123,41 €",BOE-B-2019-46884,"322.929,95 €","322.929,95 €",Sin puja mínima,"6.458,60 €","16.146,50 €","Avda. Pablo Picaso, Casa número 13 – Puerta B",41940,TOMARES,Sevilla,"232.509,60 €"
SUB-NE-2019-395901,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"38.381,03 €",BOE-B-2019-47097,No consta,"5.288,91 €","5.288,91 €",Sin tramos,"264,45 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-375937,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"1.155,07 €",BOE-B-2019-47088,No consta,"4.255,47 €","4.255,47 €",Sin tramos,"212,77 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-405841,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"11.238,12 €",BOE-B-2019-47093,No consta,"1.803,04 €","1.803,04 €",Sin tramos,"90,15 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-405843,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"9.146,14 €",BOE-B-2019-47099,No consta,"5.831,02 €","5.831,02 €",Sin tramos,"291,55 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-405842,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"21.421,67 €",BOE-B-2019-47098,No consta,"2.412,31 €","2.412,31 €",Sin tramos,"120,62 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-385960,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"5.527,90 €",BOE-B-2019-47089,No consta,"4.207,08 €","4.207,08 €",Sin tramos,"210,35 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-375938,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"38.329,34 €",BOE-B-2019-47092,No consta,"1.803,04 €","1.803,04 €",Sin tramos,"90,15 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-JC-2019-138088,JUDICIAL CONCURSAL,3698 0000 52 0418 16,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"1,00 €",BOE-B-2019-46877,"300.000,00 €","0,00 €","150.000,00 €",Sin tramos,"15.000,00 €","AVDA PORTUGAL Nº 75, 1 B",37000,SALAMANCA,Salamanca,"164.530,50 €"
SUB-JC-2019-137902,JUDICIAL CONCURSAL,2293 0000 65 0344 17,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"10.000.000,00 €",BOE-B-2019-46852,"200.000,00 €","0,00 €",Sin puja mínima,"4.000,00 €","10.000,00 €",EL NAVAL 57,47001,VALLADOLID,Valladolid,"100.000,00 €"
SUB-NE-2019-375939,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"38.381,03 €",BOE-B-2019-47094,No consta,"5.300,93 €","5.300,93 €",Sin tramos,"265,05 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-375940,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"27.295,62 €",BOE-B-2019-47095,No consta,"4.507,59 €","4.507,59 €",Sin tramos,"225,38 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-375942,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),"32.626,35 €",BOE-B-2019-47100,No consta,"3.305,57 €","3.305,57 €",Sin tramos,"165,28 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38660,Adeje,Santa Cruz de Tenerife,,
SUB-NE-2019-375941,NOTARIAL EN VENTA EXTRAJUDICIAL,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 18:00:00 CET (ISO: 2019-11-28T18:00:00+01:00),BOE-B-2019-47096,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,,,
SUB-JA-2019-134076,JUDICIAL EN VÍA DE APREMIO,5145 0000 06 0160 12,08-11-2019 18:00:00 CET (ISO: 2019-11-08T18:00:00+01:00),28-11-2019 19:04:53 CET (ISO: 2019-11-28T19:04:53+01:00),"45.718,40 €",BOE-B-2019-46842,"103.869,00 €","103.869,00 €",Sin puja mínima,Sin tramos,"5.193,45 €",Ronda de Toledo s/n,13003,CIUDAD REAL,Ciudad Real,"29.385,00 €"
SUB-JA-2019-134923,JUDICIAL EN VÍA DE APREMIO,0718 0000 06 3382 18,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 18:00:00 CET (ISO: 2019-11-27T18:00:00+01:00),"200.239,62 €",BOE-B-2019-46532,"411.525,66 €","0,00 €",Sin puja mínima,"8.230,51 €","20.576,28 €","C/ GRAN VIA Y BARBERA, 49-51, B DE CERDANYOLA DEL VALLÈS",08290,CERDANYOLA DEL VALLÈS,Barcelona,"246.915,30 €"
SUB-JA-2019-136704,JUDICIAL EN VÍA DE APREMIO,0032 0000 17 1603 15,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 18:00:00 CET (ISO: 2019-11-27T18:00:00+01:00),"38.498,93 €",BOE-B-2019-46506,"114.000,00 €","0,00 €",Sin puja mínima,"2.280,00 €","5.700,00 €",Plaza Mayor n.6,02120,PEÑAS DE SAN PEDRO,Albacete,"61.560,00 €"
SUB-JA-2019-128213,JUDICIAL EN VÍA DE APREMIO,1906 0000 06 0804 15,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 18:00:00 CET (ISO: 2019-11-27T18:00:00+01:00),"168.838,35 €",BOE-B-2019-46521,"208.338,00 €","0,00 €",Sin puja mínima,Sin tramos,"10.416,90 €",AVDA DE LOS CISNES,21400,AYAMONTE,Huelva,"213.740,15 €"
SUB-JA-2019-133787,JUDICIAL EN VÍA DE APREMIO,2919 0000 06 0429 14,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 18:00:00 CET (ISO: 2019-11-27T18:00:00+01:00),"68.286,99 €",BOE-B-2019-46612,"104.832,00 €","0,00 €",Sin puja mínima,Sin tramos,"5.241,60 €",CALLE SENDA MOLINERA,02600,VILLARROBLEDO,Albacete,"73.400,00 €"
SUB-JA-2019-129893,JUDICIAL EN VÍA DE APREMIO,0618 0000 06 5165 16,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 18:59:37 CET (ISO: 2019-11-27T18:59:37+01:00),"403.452,31 €",BOE-B-2019-46523,"461.660,00 €","461.660,00 €",Sin puja mínima,"9.233,20 €","23.083,00 €",Pasaje Andreví 15,08026,BARCELONA,Barcelona,"276.996,00 €"
SUB-JA-2019-137666,JUDICIAL EN VÍA DE APREMIO,4592 0000 05 0662 17,07-11-2019 18:00:00 CET (ISO: 2019-11-07T18:00:00+01:00),27-11-2019 21:56:25 CET (ISO: 2019-11-27T21:56:25+01:00),"101.918,93 €",BOE-B-2019-46550,"151.205,56 €","0,00 €",Sin puja mínima,"3.024,11 €","7.560,27 €","C/ Dr Pujadas, 76 6º 2ª",08700,Igualada,Barcelona,"133.060,84 €"
SUB-JA-2019-136943,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0009 19,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),26-11-2019 16:25:11 CET (ISO: 2019-11-26T16:25:11+01:00),"85.109,87 €",BOE-B-2019-46354,"277.627,47 €","0,00 €",Sin puja mínima,Sin tramos,"13.881,37 €","C/ CAPITAN HAYA, 51, 18 J",28020,MADRID,Madrid,"238.600,00 €"
SUB-JA-2019-129849,JUDICIAL EN VÍA DE APREMIO,2125 0000 05 0103 18,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"0,01 €",BOE-B-2019-46344,"154.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.700,00 €",CALLE MISERICORDIA Nº 1,24003,LEON,León,"7.700,00 €"
SUB-JA-2019-136460,JUDICIAL EN VÍA DE APREMIO,3589 0000 10 0203 16,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"1.723.436,92 €",BOE-B-2019-46385,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-133603,JUDICIAL EN VÍA DE APREMIO,0876 0000 06 0249 13,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"403.177,68 €",BOE-B-2019-46398,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JC-2019-137671,JUDICIAL CONCURSAL,2293 0000 66 0811 12,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"20.000.000,00 €",BOE-B-2019-46350,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2019-137378,JUDICIAL VOLUNTARIA,4880 0000 05 0258 18,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"0,00 €",BOE-B-2019-46331,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-136100,JUDICIAL EN VÍA DE APREMIO,0032 0000 17 0545 13,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:00:00 CET (ISO: 2019-11-25T18:00:00+01:00),"395.573,04 €",BOE-B-2019-46285,"1.081.542,00 €","0,00 €",Sin puja mínima,"21.630,84 €","54.077,10 €",CALLE MESONES,02410,PEÑAS DE SAN PEDRO,Albacete,"346.093,44 €"
SUB-JA-2019-124806,JUDICIAL EN VÍA DE APREMIO,2962 0000 06 0015 15,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:38:29 CET (ISO: 2019-11-25T18:38:29+01:00),"88.885,59 €",BOE-B-2019-46299,"137.425,00 €","0,00 €",Sin puja mínima,"2.748,50 €","6.871,25 €",c/ Tomillar nº26 BAJO IZ,05440,PIEDRALAVES,Ávila,"38.479,00 €"
SUB-JA-2019-137393,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0713 11,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:50:52 CET (ISO: 2019-11-25T18:50:52+01:00),"894.361,85 €",BOE-B-2019-46351,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-136744,JUDICIAL EN VÍA DE APREMIO,2880 0000 06 0142 14,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 18:51:20 CET (ISO: 2019-11-25T18:51:20+01:00),"109.998,74 €",BOE-B-2019-46356,"272.971,88 €","0,00 €",Sin puja mínima,"5.459,43 €","13.648,59 €",CALLE COMUNIDAD DE MADRID Nº 49,28231,LAS ROZAS DE MADRID,Madrid,"229.296,06 €"
SUB-JA-2019-125027,JUDICIAL EN VÍA DE APREMIO,3523 0000 06 0147 17,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 19:35:11 CET (ISO: 2019-11-25T19:35:11+01:00),"168.539,30 €",BOE-B-2019-46392,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-129008,JUDICIAL EN VÍA DE APREMIO,3735 0000 06 0809 15,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 19:42:42 CET (ISO: 2019-11-25T19:42:42+01:00),"42.986,95 €",BOE-B-2019-46368,"93.072,73 €","93.072,73 €",Sin puja mínima,"1.861,45 €","4.653,63 €",AVDA SIERRA ESPADAN 50 -1º-1ª,12200,ONDA,Castellón,"57.704,95 €"
SUB-JA-2019-135236,JUDICIAL EN VÍA DE APREMIO,1235 0000 06 0843 17,05-11-2019 18:00:00 CET (ISO: 2019-11-05T18:00:00+01:00),25-11-2019 20:37:35 CET (ISO: 2019-11-25T20:37:35+01:00),"529.359,18 €",BOE-B-2019-46314,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-135063,JUDICIAL EN VÍA DE APREMIO,1902 0000 06 0327 16,01-11-2019 18:00:00 CET (ISO: 2019-11-01T18:00:00+01:00),21-11-2019 18:00:00 CET (ISO: 2019-11-21T18:00:00+01:00),"49.879,07 €",BOE-B-2019-45761,"31.900,00 €","0,00 €",Sin puja mínima,"638,00 €","1.595,00 €",CRUZ DEL HIERRO Nº 3,21380,CORTECONCEPCIÓN,Huelva,"17.864,00 €"
SUB-JA-2019-118189,JUDICIAL EN VÍA DE APREMIO,2731 0000 06 1059 14,01-11-2019 18:00:00 CET (ISO: 2019-11-01T18:00:00+01:00),21-11-2019 18:23:55 CET (ISO: 2019-11-21T18:23:55+01:00),"237.189,86 €",BOE-B-2019-45783,"272.090,00 €","0,00 €",Sin puja mínima,"5.441,80 €","13.604,50 €","URBANIZACION DUQUESA REGENT, VIVIENDA Nº 8, BLOQUE 1, 3º B,",29691,MANILVA,Málaga,"136.045,00 €"
SUB-JA-2019-131336,JUDICIAL EN VÍA DE APREMIO,5179 0000 06 0479 16,01-11-2019 18:00:00 CET (ISO: 2019-11-01T18:00:00+01:00),21-11-2019 18:36:25 CET (ISO: 2019-11-21T18:36:25+01:00),"241.205,96 €",BOE-B-2019-45767,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-134655,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0995 14,01-11-2019 18:00:00 CET (ISO: 2019-11-01T18:00:00+01:00),21-11-2019 18:43:00 CET (ISO: 2019-11-21T18:43:00+01:00),"150.116,95 €",BOE-B-2019-45797,"214.189,62 €","0,00 €",Sin puja mínima,"4.283,79 €","10.709,48 €",CALLE SAHARA 40 - SEMISOTANO Nº 4,28041,MADRID,Madrid,"107.094,75 €"
SUB-JA-2019-137172,JUDICIAL EN VÍA DE APREMIO,4900 0000 06 0166 18,01-11-2019 18:00:00 CET (ISO: 2019-11-01T18:00:00+01:00),21-11-2019 20:36:03 CET (ISO: 2019-11-21T20:36:03+01:00),"5.188,25 €",BOE-B-2019-45831,"122.656,25 €","122.656,25 €",Sin puja mínima,"2.453,12 €","6.132,81 €","C/VALLE DE PINETA NUM 16, GRUPO TENIENTE ORTIZ BL 8 BAJO IZDA",50015,ZARAGOZA,Zaragoza,"36.796,80 €"
SUB-JV-2019-137210,JUDICIAL VOLUNTARIA,4140 0000 05 0197 17,31-10-2019 18:00:00 CET (ISO: 2019-10-31T18:00:00+01:00),20-11-2019 19:47:49 CET (ISO: 2019-11-20T19:47:49+01:00),"0,00 €",BOE-B-2019-45605,"105.205,06 €","0,00 €",Sin puja mínima,"2.104,10 €","5.260,25 €",hermanos garcia noblejas 125,28037,madrid,Madrid,"113.621,40 €"
SUB-NE-2019-375925,NOTARIAL EN VENTA EXTRAJUDICIAL,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:00:00 CET (ISO: 2019-11-18T18:00:00+01:00),"149.986,32 €",BOE-B-2019-45575,No consta,"316.117,00 €",Sin puja mínima,Sin tramos,"15.805,85 €","C/ DE LA SALUD Nº 24-26, ESCALERA B, PISO 2, PUERTA 1",Santa Coloma de Gramenet,Barcelona,"151.986,32 €",,
SUB-NE-2019-375926,NOTARIAL EN VENTA EXTRAJUDICIAL,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:00:00 CET (ISO: 2019-11-18T18:00:00+01:00),"191.928,01 €",BOE-B-2019-45574,No consta,"174.091,77 €",Sin puja mínima,Sin tramos,"8.704,59 €","CALLE RAMON JOVE, 15, 3º 3ª",08208,Sabadell,Barcelona,,
SUB-JA-2019-133549,JUDICIAL EN VÍA DE APREMIO,3684 0000 06 0035 17,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:23:43 CET (ISO: 2019-11-18T18:23:43+01:00),"15.278,97 €",BOE-B-2019-45203,"53.640,33 €","53.640,33 €",Sin puja mínima,Sin tramos,"2.682,01 €",C) Mayor de Pardiñas nº 37,37700,BEJAR,Salamanca,"19.863,00 €"
SUB-JA-2019-135605,JUDICIAL EN VÍA DE APREMIO,4920 0000 06 0119 18,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:25:57 CET (ISO: 2019-11-18T18:25:57+01:00),"174.742,16 €",BOE-B-2019-45360,"369.185,60 €","0,00 €",Sin puja mínima,"7.383,71 €","18.459,28 €","CALLE JUAN XXIII, Nº1",50009,ZARAGOZA,Zaragoza,"191.976,46 €"
SUB-JA-2019-135639,JUDICIAL EN VÍA DE APREMIO,1939 0000 06 0859 13,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:27:11 CET (ISO: 2019-11-18T18:27:11+01:00),"1.561.597,74 €",BOE-B-2019-45282,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-136878,JUDICIAL EN VÍA DE APREMIO,1166 0000 05 0234 18,29-10-2019 18:00:00 CET (ISO: 2019-10-29T18:00:00+01:00),18-11-2019 18:48:34 CET (ISO: 2019-11-18T18:48:34+01:00),"85.211,79 €",BOE-B-2019-45359,"140.400,00 €","140.400,00 €",Sin puja mínima,"2.808,00 €","7.020,00 €","C/ HEROISMO, 25, PLANTA 3ª, LETRA B",50002,ZARAGOZA,Zaragoza,"87.048,00 €"
