0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2022-195407,JUDICIAL EN VÍA DE APREMIO,0251 0000 06 0294 15,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:00:00 CET (ISO: 2022-09-29T18:00:00+02:00),"555.720,16 €",BOE-B-2022-26697,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2022-1086002,NOTARIAL EN VENTA EXTRAJUDICIAL,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:00:00 CET (ISO: 2022-09-29T18:00:00+02:00),"150.000,00 €",BOE-B-2022-26850,No consta,"150.000,00 €","150.000,00 €","1.000,00 €","15.000,00 €",CALLE KENNEDY 5,03502,Benidorm,Alicante/Alacant,,
SUB-JA-2022-197608,JUDICIAL EN VÍA DE APREMIO,5359 0000 06 0661 21,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:03:56 CET (ISO: 2022-09-29T18:03:56+02:00),"268.497,55 €",BOE-B-2022-26758,"247.800,00 €","0,00 €",Sin puja mínima,"4.956,00 €","12.390,00 €",C/ROSAS BAJAS MANZANA R1.1,29711,ALCAUCIN,Málaga,"123.900,00 €"
SUB-JA-2022-200274,JUDICIAL EN VÍA DE APREMIO,4151 0000 05 0075 13,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:21:57 CET (ISO: 2022-09-29T18:21:57+02:00),"2.604.209,00 €",BOE-B-2022-26687,"117.798,00 €","0,00 €",Sin puja mínima,"2.355,96 €","5.889,90 €","CALLE SERRANILLOS, Nº 31, 3C",28902,GETAFE,Madrid,"94.238,40 €"
SUB-JA-2022-198481,JUDICIAL EN VÍA DE APREMIO,3591 0000 06 0341 13,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:33:58 CET (ISO: 2022-09-29T18:33:58+02:00),"193.365,51 €",BOE-B-2022-26716,"298.224,00 €","0,00 €",Sin puja mínima,"5.964,48 €","14.911,20 €","LUGAR DE CHANCELAS, COMPLEJO URBANISTICO MRTAMBO, CHALET Nº10",36993,"COMBARRO, POIO",Pontevedra,"89.467,20 €"
SUB-JA-2022-199135,JUDICIAL EN VÍA DE APREMIO,1173 0000 05 0103 14,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:34:25 CET (ISO: 2022-09-29T18:34:25+02:00),"89.221,00 €",BOE-B-2022-26714,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-197830,JUDICIAL EN VÍA DE APREMIO,3740 0000 05 0049 13,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:54:24 CET (ISO: 2022-09-29T18:54:24+02:00),"69.339,72 €",BOE-B-2022-26693,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-188633,JUDICIAL EN VÍA DE APREMIO,4513 0000 04 0098 20,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 18:55:46 CET (ISO: 2022-09-29T18:55:46+02:00),"176.760,75 €",BOE-B-2022-26754,"250.395,97 €","0,00 €",Sin puja mínima,Sin tramos,"12.519,79 €","C/. EDUARDO SOLER Y PÉREZ, Nº 10- ESC. 1-BLOQ. B-PTA. 11",46015,VALENCIA,Valencia/València,"156.000,00 €"
SUB-JA-2022-199196,JUDICIAL EN VÍA DE APREMIO,2176 0000 06 1249 13,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 19:11:58 CET (ISO: 2022-09-29T19:11:58+02:00),"120.000,00 €",BOE-B-2022-26729,"180.667,35 €","0,00 €",Sin puja mínima,"3.613,34 €","9.033,36 €",C/NAVEGANTES Nº4 ESCL 4-3ºE9,03182,TORREVIEJA,Alicante/Alacant,"50.586,76 €"
SUB-JA-2022-199161,JUDICIAL EN VÍA DE APREMIO,0100 0000 06 1576 18,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 19:39:05 CET (ISO: 2022-09-29T19:39:05+02:00),"29.976,14 €",BOE-B-2022-26663,"56.381,00 €","56.381,00 €",Sin puja mínima,"1.127,62 €","2.819,05 €",CALLE ALGOL NUMERO 24 1º IZDA,03006,ALICANTE,Alicante/Alacant,"32.700,98 €"
SUB-JA-2022-199635,JUDICIAL EN VÍA DE APREMIO,5170 0000 06 0134 15,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 19:41:04 CET (ISO: 2022-09-29T19:41:04+02:00),"302.613,86 €",BOE-B-2022-26705,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-197690,JUDICIAL EN VÍA DE APREMIO,4690 0000 06 1415 20,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 19:58:00 CET (ISO: 2022-09-29T19:58:00+02:00),"15.502,56 €",BOE-B-2022-26669,"132.525,00 €","0,00 €",Sin puja mínima,Sin tramos,"6.626,25 €","C/ GIPUZKOA nº 1, 3º IZDA DCHA, TIPO D",48980,SANTURCE,Bizkaia,"102.000,00 €"
SUB-JA-2022-197369,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0020 22,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 20:01:26 CET (ISO: 2022-09-29T20:01:26+02:00),"51.341,20 €",BOE-B-2022-26702,"90.752,83 €","0,00 €","200,00 €","1.815,05 €","4.537,64 €","Calle Cerro de la Alcazaba nº 25, 3º b",28053,Madrid,Madrid,"90.952,50 €"
SUB-JA-2022-199739,JUDICIAL EN VÍA DE APREMIO,5066 0000 56 0822 12,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 20:15:04 CET (ISO: 2022-09-29T20:15:04+02:00),"30.053,17 €",BOE-B-2022-26703,"250.710,00 €","0,00 €",Sin puja mínima,"5.014,20 €","12.535,50 €","C/ CAMINO DE LAS CRUCES 11,13, 15, PISO 1º B",28044,MADRID,Madrid,"145.411,80 €"
SUB-JA-2022-198576,JUDICIAL EN VÍA DE APREMIO,5129 0000 05 0038 21,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 21:07:57 CET (ISO: 2022-09-29T21:07:57+02:00),"90.317,80 €",BOE-B-2022-26715,"188.500,00 €","188.500,00 €",Sin puja mínima,"3.770,00 €","9.425,00 €",Polígono de la Fresneda,33429,Siero,Asturias,"196.040,00 €"
SUB-JA-2022-198404,JUDICIAL EN VÍA DE APREMIO,4351 0000 05 0221 11,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 21:27:31 CET (ISO: 2022-09-29T21:27:31+02:00),"46.534,56 €",BOE-B-2022-26700,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-199448,JUDICIAL EN VÍA DE APREMIO,4513 0000 33 0551 18,09-09-2022 18:00:00 CET (ISO: 2022-09-09T18:00:00+02:00),29-09-2022 21:46:15 CET (ISO: 2022-09-29T21:46:15+02:00),"197.797,82 €",BOE-B-2022-26757,"300.305,25 €","0,00 €",Sin puja mínima,Sin tramos,"15.015,26 €","C/. BACHILLER, 26-ESC.1-12º-PTA. 24ª",46010,VALENCIA,Valencia/València,"247.500,00 €"
SUB-JA-2022-191891,JUDICIAL EN VÍA DE APREMIO,3009 0000 05 0215 15,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:00:00 CET (ISO: 2022-09-28T18:00:00+02:00),"119.853,87 €",BOE-B-2022-26546,"320.000,00 €","0,00 €",Sin puja mínima,"6.400,00 €","16.000,00 €",CALLE JOSE ANTONIO 14-16,32002,OURENSE,Ourense,"179.200,00 €"
SUB-JA-2022-198138,JUDICIAL EN VÍA DE APREMIO,0622 0000 05 0466 19,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:00:00 CET (ISO: 2022-09-28T18:00:00+02:00),"176.184,26 €",BOE-B-2022-26527,"206.000,00 €","0,00 €",Sin puja mínima,"4.120,00 €","10.300,00 €","Calle Concordia, 14-3-2",08004,Barcelona,Barcelona,"181.280,00 €"
SUB-JA-2022-200204,JUDICIAL EN VÍA DE APREMIO,1692 0000 06 0777 19,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:00:00 CET (ISO: 2022-09-28T18:00:00+02:00),"143.053,05 €",BOE-B-2022-26551,"256.718,00 €","0,00 €",Sin puja mínima,"5.134,36 €","12.835,90 €","AVDA. POLITUR, 64",17250,CASTELL-PLATJA D'ARO,Girona,"112.955,92 €"
SUB-JA-2022-186670,JUDICIAL EN VÍA DE APREMIO,1906 0000 06 0354 14,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:13:21 CET (ISO: 2022-09-28T18:13:21+02:00),"47.717,53 €",BOE-B-2022-26525,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-198274,JUDICIAL EN VÍA DE APREMIO,4741 0000 05 0576 18,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:24:37 CET (ISO: 2022-09-28T18:24:37+02:00),"184.034,29 €",BOE-B-2022-26549,"181.030,00 €","0,00 €",Sin puja mínima,"3.620,60 €","9.051,50 €",C/ del Cristo nº 21,46515,QUART DE LES VALLS,Valencia/València,"50.688,40 €"
SUB-JA-2022-195107,JUDICIAL EN VÍA DE APREMIO,0223 0000 06 3346 09,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 18:57:24 CET (ISO: 2022-09-28T18:57:24+02:00),"136.257,16 €",BOE-B-2022-26520,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-196611,JUDICIAL EN VÍA DE APREMIO,5346 0000 06 1056 18,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 19:35:00 CET (ISO: 2022-09-28T19:35:00+02:00),"1.033.042,65 €",BOE-B-2022-26535,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-198554,JUDICIAL EN VÍA DE APREMIO,0452 0000 06 1754 21,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 19:39:45 CET (ISO: 2022-09-28T19:39:45+02:00),"167.532,64 €",BOE-B-2022-26547,"298.022,00 €","0,00 €",Sin puja mínima,"5.960,44 €","14.901,10 €","C/ Aragón, nº 189, 1ºB",07005,Palma,Illes Balears,"154.971,44 €"
SUB-AT-2022-22R2886001445,AGENCIA TRIBUTARIA,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 20:21:49 CET (ISO: 2022-09-28T20:21:49+02:00),BOE-B-2022-26630,"312.438,00 €","312.438,00 €",Sin puja mínima,"2.000,00 €","15.621,90 €",CL ALTAMIRA 18 E EN IZ,04005,ALMERIA,Almería,"80.000,00 €",,
SUB-JA-2022-198878,JUDICIAL EN VÍA DE APREMIO,4542 0000 06 0205 22,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 20:54:45 CET (ISO: 2022-09-28T20:54:45+02:00),"17.592,80 €",BOE-B-2022-26521,"71.600,00 €","0,00 €",Sin puja mínima,"1.432,00 €","3.580,00 €","PLAÇA DE L'OM, Nº 9- 3-3",46270,VILLANUEVA DE CASTELLON,Valencia/València,"25.776,00 €"
SUB-JA-2022-197692,JUDICIAL EN VÍA DE APREMIO,3814 0000 05 0257 17,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 21:01:31 CET (ISO: 2022-09-28T21:01:31+02:00),"2.924,34 €",BOE-B-2022-26523,"131.995,04 €","131.995,04 €",Sin puja mínima,"2.639,90 €","6.599,75 €","C/ODISEA Nº3 COSTA DEL SILENCIO APTO. 1-26, ARONA",38630,ARONA,Santa Cruz de Tenerife,"116.155,60 €"
SUB-JV-2022-199035,JUDICIAL VOLUNTARIA,1166 0000 05 0007 20,08-09-2022 18:00:00 CET (ISO: 2022-09-08T18:00:00+02:00),28-09-2022 23:02:26 CET (ISO: 2022-09-28T23:02:26+02:00),"0,00 €",BOE-B-2022-26561,"99.415,09 €","0,00 €","69.590,56 €","500,00 €","4.970,75 €","Calle Cánovas nº 8, 5º Derecha, tipo A",50004,Zaragoza,Zaragoza,"109.590,56 €"
SUB-JV-2022-199602,JUDICIAL VOLUNTARIA,3519 0000 05 0131 18,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),27-09-2022 00:02:29 CET (ISO: 2022-09-27T00:02:29+02:00),"0,00 €",BOE-B-2022-26345,"88.788,77 €","0,00 €",Sin puja mínima,Sin tramos,"4.439,43 €","Calle Fernando Guanarteme, 53",35110,VECINDARIO,Las Palmas,"101.000,00 €"
SUB-JA-2020-147385,JUDICIAL EN VÍA DE APREMIO,4378 0000 06 1197 16,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"77.851,51 €",BOE-B-2022-26287,"172.370,14 €","0,00 €",Sin puja mínima,"1.000,00 €","8.618,51 €","C/ JOANOT MARTORELL 7, 2º D",46780,OLIVA,Valencia,"78.000,00 €"
SUB-JA-2022-197226,JUDICIAL EN VÍA DE APREMIO,0826 0000 06 0417 20,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"362.960,83 €",BOE-B-2022-26272,"351.951,77 €","0,00 €",Sin puja mínima,"7.039,03 €","17.597,58 €","RAMBLA LES VINYES, Nº2, PLANTA PRIMERA, PUERA PRIMERA, ESCALERA B",08291,RIPOLLET,Barcelona,"175.975,75 €"
SUB-JC-2022-197672,JUDICIAL CONCURSAL,2249 0000 52 1658 18,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"1.758.821,02 €",BOE-B-2022-26382,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-199088,JUDICIAL EN VÍA DE APREMIO,4542 0000 06 0940 21,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"292.264,36 €",BOE-B-2022-26252,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-154052,JUDICIAL EN VÍA DE APREMIO,0829 0000 06 3368 16,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"187.994,62 €",BOE-B-2022-26348,"94.112,00 €","0,00 €",Sin puja mínima,"1.500,00 €","4.705,60 €","Ciutat Cooperativa, 91 bajos 1ª",08830,Sant Boi de Llobregat,Barcelona,"99.000,00 €"
SUB-JA-2021-170698,JUDICIAL EN VÍA DE APREMIO,4513 0000 22 0355 19,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"60.417,54 €",BOE-B-2022-26425,"70.400,25 €","0,00 €",Sin puja mínima,Sin tramos,"3.520,01 €","C/. SAN VICENTE DE PAUL, Nº 10-5º-12ª",46019,VALENCIA,Valencia/València,"38.180,58 €"
SUB-JC-2022-198734,JUDICIAL CONCURSAL,2232 0000 52 0319 11,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"47.119,19 €",BOE-B-2022-26384,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-193419,JUDICIAL EN VÍA DE APREMIO,1559 0000 05 0273 19,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"133.024,14 €",BOE-B-2022-26284,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2022-1086001,NOTARIAL EN VENTA EXTRAJUDICIAL,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:00:00 CET (ISO: 2022-09-26T18:00:00+02:00),"78.408,32 €",BOE-B-2022-26518,No consta,"102.633,38 €",Sin puja mínima,Sin tramos,"5.131,67 €",CL CARTAGENA 10 Es:1 Pl:02 Pt:A DH-13,30850,Totana,Murcia,,
SUB-JA-2022-198159,JUDICIAL EN VÍA DE APREMIO,4340 0000 06 1141 16,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:05:33 CET (ISO: 2022-09-26T18:05:33+02:00),"289.425,59 €",BOE-B-2022-26339,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-158353,JUDICIAL EN VÍA DE APREMIO,0261 0000 06 0678 18,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:05:47 CET (ISO: 2022-09-26T18:05:47+02:00),"106.903,41 €",BOE-B-2022-26371,"109.743,00 €","0,00 €",Sin puja mínima,"2.194,86 €","5.487,15 €","conjunto urbanístico situado en Los Llanos de Los Lobos, del término de Cuevas del Almanzora",04610,CUEVAS DEL ALMANZORA,Almería,"54.871,50 €"
SUB-JA-2022-196825,JUDICIAL EN VÍA DE APREMIO,5108 0000 06 6252 18,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:07:06 CET (ISO: 2022-09-26T18:07:06+02:00),"91.153,66 €",BOE-B-2022-26267,"168.869,60 €","0,00 €",Sin puja mínima,Sin tramos,"8.443,48 €","c/Felip i Gibert núm. 16, planta 6e Atic",17310,LLORET DE MAR,Girona,"45.000,00 €"
SUB-JA-2021-163404,JUDICIAL EN VÍA DE APREMIO,3735 0000 06 0968 15,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:08:37 CET (ISO: 2022-09-26T18:08:37+02:00),"132.471,92 €",BOE-B-2022-26321,"245.400,42 €","0,00 €",Sin puja mínima,"4.908,00 €","12.270,02 €",C/ MAR LATINO Nº 19,12593,MONCOFA (BARRIO MARITIMO),Castellón,"88.344,00 €"
SUB-JA-2022-197844,JUDICIAL EN VÍA DE APREMIO,0223 0000 06 0620 21,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:20:41 CET (ISO: 2022-09-26T18:20:41+02:00),"66.866,48 €",BOE-B-2022-26247,"134.145,90 €","0,00 €",Sin puja mínima,"2.682,91 €","6.707,29 €",C/ CAMARON DE LA ISLA Nº 44,04230,HUERCAL DE ALMERIA,Almería,"101.950,58 €"
SUB-JA-2021-151439,JUDICIAL EN VÍA DE APREMIO,3806 0000 06 0275 16,06-09-2022 18:00:00 CET (ISO: 2022-09-06T18:00:00+02:00),26-09-2022 18:22:47 CET (ISO: 2022-09-26T18:22:47+02:00),"48.925,08 €",BOE-B-2022-26349,"126.933,41 €","0,00 €",Sin puja mínima,"2.538,67 €","6.346,67 €","Calle Legazpi Nº1-3-5, Vivienda 1, 2º derecha, Santa Cruz de Tenerife",38005,Santa Cruz de Tenerife,Santa Cruz de Tenerife,"81.237,44 €"
