0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2016-34214,JUDICIAL EN VÍA DE APREMIO,1700 0000 06 0989 13,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:29:27 CET (ISO: 2016-11-24T18:29:27+01:00),"202.824,20 €",BOE-B-2016-53953,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2016-17884,JUDICIAL EN VÍA DE APREMIO,2880 0000 18 0491 08,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:49:11 CET (ISO: 2016-11-24T18:49:11+01:00),"548.367,81 €",BOE-B-2016-53929,"1.200.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"60.000,00 €",CALLE PRADERAS 17,28220,MAJADAHONDA,Madrid,"250.000,00 €"
SUB-JA-2016-24065,JUDICIAL EN VÍA DE APREMIO,2460 0000 00 1148 13,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:53:24 CET (ISO: 2016-11-24T18:53:24+01:00),"120.865,52 €",BOE-B-2016-53904,"145.600,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.280,00 €","CALLE GENERAL LACY, 36, 2ºD",28045,MADRID,Madrid,"103.000,00 €"
SUB-JA-2016-27660,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0271 14,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:55:11 CET (ISO: 2016-11-24T18:55:11+01:00),"166.507,49 €",BOE-B-2016-53886,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2016-33576,JUDICIAL EN VÍA DE APREMIO,2277 0000 05 1024 15,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:56:57 CET (ISO: 2016-11-24T18:56:57+01:00),"79.508,87 €",BOE-B-2016-54204,"163.327,14 €","0,00 €",Sin puja mínima,Sin tramos,"8.166,36 €",CONJUNTO URBANISTICO PLAYA GOL ADOSADO Nº 65 DE URBANIZACION TORREQUEBRADA SITUADO EN CALLE ALMUÑECAR,29630,BENALMADENA,Málaga,"95.000,00 €"
SUB-JA-2016-34736,JUDICIAL EN VÍA DE APREMIO,2770 0000 05 0018 12,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 18:57:05 CET (ISO: 2016-11-24T18:57:05+01:00),"47.238,10 €",BOE-B-2016-54153,"125.010,54 €","0,00 €",Sin puja mínima,Sin tramos,"6.250,53 €",C/ CHURRUCA 31 CULLERA,46420,CULLERA,Valencia,"60.055,27 €"
SUB-JV-2016-34390,JUDICIAL VOLUNTARIA,4152 0000 05 0043 14,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 19:36:42 CET (ISO: 2016-11-24T19:36:42+01:00),"0,01 €",BOE-B-2016-53540,"133.568,15 €","0,00 €",Sin puja mínima,Sin tramos,"6.678,41 €",CALLE BAJERA 10,42200,ALMAZAN,Soria,"90.000,00 €"
SUB-JA-2016-35274,JUDICIAL EN VÍA DE APREMIO,2460 0000 00 0877 15,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 19:41:30 CET (ISO: 2016-11-24T19:41:30+01:00),"232.806,19 €",BOE-B-2016-53926,"467.002,87 €","0,00 €",Sin puja mínima,Sin tramos,"23.350,14 €","AVDA. RAMON Y CAJAL, Nº 107, ESC. 1, 2º E",28043,MADRID,Madrid,"327.000,07 €"
SUB-JA-2016-21239,JUDICIAL EN VÍA DE APREMIO,0842 0000 05 0311 12,04-11-2016 18:00:00 CET (ISO: 2016-11-04T18:00:00+01:00),24-11-2016 20:00:52 CET (ISO: 2016-11-24T20:00:52+01:00),"62.276,56 €",BOE-B-2016-54101,"223.245,00 €","0,00 €",Sin puja mínima,Sin tramos,"11.162,25 €","CALLE VILAFRANCA 10, PLANTA BAJA PUERTA SEGUNDA",08970,SANT JOAN DESPI,Barcelona,"109.100,00 €"
SUB-JA-2016-33927,JUDICIAL EN VÍA DE APREMIO,1627 0000 06 0095 14,28-10-2016 18:00:00 CET (ISO: 2016-10-28T18:00:00+02:00),17-11-2016 18:00:00 CET (ISO: 2016-11-17T18:00:00+01:00),"96.458,39 €",BOE-B-2016-52534,"168.044,30 €","168.044,30 €",Sin puja mínima,Sin tramos,"8.402,22 €",C/ FEDERICO GARCIA LORCA Nº 2,16220,QUINTANAR DEL REY,Cuenca,"117.631,01 €"
SUB-JA-2016-21838,JUDICIAL EN VÍA DE APREMIO,5195 0000 06 0304 12,28-10-2016 18:00:00 CET (ISO: 2016-10-28T18:00:00+02:00),17-11-2016 18:00:00 CET (ISO: 2016-11-17T18:00:00+01:00),"118.889,56 €",BOE-B-2016-52475,"252.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"12.600,00 €",C/OLLERIAS 22 4ª,29640,FUENGIROLA,Málaga,"109.000,00 €"
SUB-JA-2016-32519,JUDICIAL EN VÍA DE APREMIO,2402 0000 06 0804 15,28-10-2016 18:00:00 CET (ISO: 2016-10-28T18:00:00+02:00),17-11-2016 18:43:41 CET (ISO: 2016-11-17T18:43:41+01:00),"90.148,33 €",BOE-B-2016-52480,"233.949,00 €","0,00 €",Sin puja mínima,Sin tramos,"11.697,45 €","PLAZA DE LA CORUÑA Nº8 . RESIDENCIAL ""LOS NARANJOS"". PORTAL 110, 2ºB, DE FUENLABRADA",28942,FUENLABRADA,Madrid,"109.400,00 €"
SUB-JA-2016-31983,JUDICIAL EN VÍA DE APREMIO,2824 0000 06 0437 14,28-10-2016 18:00:00 CET (ISO: 2016-10-28T18:00:00+02:00),17-11-2016 19:25:47 CET (ISO: 2016-11-17T19:25:47+01:00),"181.422,07 €",BOE-B-2016-52450,"391.310,00 €","0,00 €",Sin puja mínima,Sin tramos,"19.565,50 €","CALLE NUMERO 10, Nº 135-URB. EUROVILLAS",28512,VILLAR DEL OLMO,Madrid,"143.500,00 €"
SUB-JA-2016-15637,JUDICIAL EN VÍA DE APREMIO,2329 0000 06 0341 15,28-10-2016 18:00:00 CET (ISO: 2016-10-28T18:00:00+02:00),17-11-2016 19:40:53 CET (ISO: 2016-11-17T19:40:53+01:00),"1.208.141,08 €",BOE-B-2016-52565,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2016-168002,NOTARIAL EN VENTA EXTRAJUDICIAL,27-10-2016 18:00:00 CET (ISO: 2016-10-27T18:00:00+02:00),16-11-2016 18:00:00 CET (ISO: 2016-11-16T18:00:00+01:00),"161.102,23 €",BOE-B-2016-52424,No consta,"208.769,72 €","161.102,23 €",Sin tramos,"8.055,11 €","C/ MERCURIO, Nº 21, 4º CENTRO IZQUIERDA O LETRA G",Madrid,Madrid,,,
SUB-JA-2016-25699,JUDICIAL EN VÍA DE APREMIO,2460 0000 00 0068 16,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),15-11-2016 01:09:16 CET (ISO: 2016-11-15T01:09:16+01:00),"73.766,91 €",BOE-B-2016-51506,"247.600,00 €","0,00 €",Sin puja mínima,Sin tramos,"12.380,00 €","VIVIENDA EN CALLE LUIS DE HOYOS SAINZ, 150, 2º C, 28030 DE MADRID",28030,MADRID,Madrid,"124.000,01 €"
SUB-JA-2016-28669,JUDICIAL EN VÍA DE APREMIO,2352 0000 05 1138 15,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),15-11-2016 01:56:04 CET (ISO: 2016-11-15T01:56:04+01:00),"135.000,00 €",BOE-B-2016-51556,"135.000,00 €","135.000,00 €",Sin puja mínima,Sin tramos,"6.750,00 €",CALLE HERMANOS PINZON 13 2º B Y PLZA DE GARAJE 395,28937,MOSTOLES,Madrid,"99.000,05 €"
SUB-JA-2016-32670,JUDICIAL EN VÍA DE APREMIO,0689 0000 05 0357 15,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),15-11-2016 02:37:04 CET (ISO: 2016-11-15T02:37:04+01:00),"132.298,29 €",BOE-B-2016-51339,"138.700,82 €","0,00 €",Sin puja mínima,Sin tramos,"6.935,04 €",calle Mineria s/n,08038,BARCELONA,Barcelona,"74.015,00 €"
SUB-JA-2016-21653,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0169 15,04-10-2016 18:00:00 CET (ISO: 2016-10-04T18:00:00+02:00),14-11-2016 04:03:23 CET (ISO: 2016-11-14T04:03:23+01:00),"19.807,03 €",BOE-B-2016-46212,"188.417,29 €","0,00 €","200,00 €","200,00 €","9.420,86 €","C/ GENERAL PALANCA, Nº 24, 1º- B",28045,MADRID,Madrid,"169.600,00 €"
SUB-JA-2016-31871,JUDICIAL EN VÍA DE APREMIO,3113 0000 06 1025 07,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 18:00:00 CET (ISO: 2016-11-14T18:00:00+01:00),"253.041,01 €",BOE-B-2016-51713,"368.272,40 €","0,00 €",Sin puja mínima,Sin tramos,"18.413,62 €",CL. LIRIO Nº 5,29630,BENALMADENA,Málaga,"308.200,00 €"
SUB-NE-2016-164501,NOTARIAL EN VENTA EXTRAJUDICIAL,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 18:00:00 CET (ISO: 2016-11-14T18:00:00+01:00),"244.558,76 €",BOE-B-2016-52038,No consta,"239.308,00 €",Sin puja mínima,Sin tramos,"11.965,40 €","CARRER DEL ROSSELLÓ, 32, 4-A, escalera 2, bloque A",17005,Girona,Gerona,,
SUB-NE-2016-164001,NOTARIAL EN VENTA EXTRAJUDICIAL,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 18:00:00 CET (ISO: 2016-11-14T18:00:00+01:00),"663.075,52 €",BOE-B-2016-52043,No consta,"775.221,84 €",Sin puja mínima,Sin tramos,"38.761,09 €",CALLE CAÑADILLA 1-A CHICLANA DE LA FRONTERA (CADIZ),11130,Chiclana de la Frontera,Cádiz,,
SUB-JA-2016-31976,JUDICIAL EN VÍA DE APREMIO,2085 0000 05 0067 15,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 18:00:00 CET (ISO: 2016-11-14T18:00:00+01:00),"67.480,36 €",BOE-B-2016-51749,"171.675,00 €","0,00 €",Sin puja mínima,Sin tramos,"8.583,75 €",CALLE PUERTO DE SANTAMARIA,23300,VILLACARRILLO,Jaén,"81.000,00 €"
SUB-JA-2016-11986,JUDICIAL EN VÍA DE APREMIO,0098 0000 05 2006 14,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 18:22:37 CET (ISO: 2016-11-14T18:22:37+01:00),"104.647,59 €",BOE-B-2016-51284,"251.170,00 €","0,00 €",Sin puja mínima,Sin tramos,"12.558,50 €","CONJUNTO RESIDENCIAL URBANOVA 2, FASE 6ª, TORRE 6, 8º E ALICANTE",03008,ALICANTE,Alicante,"150.702,00 €"
SUB-JA-2016-32685,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0206 14,25-10-2016 18:00:00 CET (ISO: 2016-10-25T18:00:00+02:00),14-11-2016 23:27:35 CET (ISO: 2016-11-14T23:27:35+01:00),"216.037,75 €",BOE-B-2016-51512,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2016-32456,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0512 15,21-10-2016 18:00:00 CET (ISO: 2016-10-21T18:00:00+02:00),11-11-2016 18:00:00 CET (ISO: 2016-11-11T18:00:00+01:00),"320.800,00 €",BOE-B-2016-50643,"320.800,00 €","0,00 €","200,00 €","200,00 €","16.040,00 €","CALLE SILVA, 23-4ºDCHA",28004,MADRID,Madrid,"224.800,00 €"
SUB-NE-2016-163501,NOTARIAL EN VENTA EXTRAJUDICIAL,21-10-2016 18:00:00 CET (ISO: 2016-10-21T18:00:00+02:00),10-11-2016 18:00:00 CET (ISO: 2016-11-10T18:00:00+01:00),"102.224,46 €",BOE-B-2016-50933,No consta,"151.057,41 €",Sin puja mínima,Sin tramos,"45.317,22 €","CALLE PABLO PICASSO, NÚMERO 17, PLANTA PRIMERA",Teba,Málaga,,,
SUB-JA-2016-14181,JUDICIAL EN VÍA DE APREMIO,2986 0000 06 0771 05,21-10-2016 18:00:00 CET (ISO: 2016-10-21T18:00:00+02:00),10-11-2016 18:59:33 CET (ISO: 2016-11-10T18:59:33+01:00),"23.821,69 €",BOE-B-2016-50674,"72.121,45 €","0,00 €",Sin puja mínima,"100,00 €","3.606,07 €","CAMI DE VALLS, 69, 3º 4ª",43204,REUS,Tarragona,"33.000,00 €"
SUB-JA-2016-30805,JUDICIAL EN VÍA DE APREMIO,4334 0000 06 0129 15,20-10-2016 18:00:00 CET (ISO: 2016-10-20T18:00:00+02:00),09-11-2016 18:00:00 CET (ISO: 2016-11-09T18:00:00+01:00),"2.651.590,81 €",BOE-B-2016-50336,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2016-31439,JUDICIAL EN VÍA DE APREMIO,1175 0000 05 0033 13,20-10-2016 18:00:00 CET (ISO: 2016-10-20T18:00:00+02:00),09-11-2016 18:00:00 CET (ISO: 2016-11-09T18:00:00+01:00),"153.471,72 €",BOE-B-2016-50270,"68.314,89 €","0,00 €",Sin puja mínima,Sin tramos,"3.415,74 €",SITIO DEL SALGADERO S/N,10710,ZARZA DE GRANADILLA,Cáceres,"47.820,42 €"
SUB-JA-2016-31480,JUDICIAL EN VÍA DE APREMIO,1175 0000 05 0033 13,20-10-2016 18:00:00 CET (ISO: 2016-10-20T18:00:00+02:00),09-11-2016 18:00:00 CET (ISO: 2016-11-09T18:00:00+01:00),"153.471,72 €",BOE-B-2016-50271,"66.351,35 €","0,00 €",Sin puja mínima,Sin tramos,"3.317,57 €",CALLE LAGAR Nº 10,10710,ZAEZA DE GRANADILLA,Cáceres,"41.505,33 €"
SUB-JA-2016-19240,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0359 15,20-10-2016 18:00:00 CET (ISO: 2016-10-20T18:00:00+02:00),09-11-2016 19:16:18 CET (ISO: 2016-11-09T19:16:18+01:00),"182.013,42 €",BOE-B-2016-50250,"306.299,02 €","0,00 €",Sin puja mínima,Sin tramos,"15.314,95 €","C/ FRANCISCO SANTOS, 4, 3º IZQ.",28028,MADRID,Madrid,"197.000,00 €"
SUB-NE-2016-161002,NOTARIAL EN VENTA EXTRAJUDICIAL,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:00:00 CET (ISO: 2016-11-07T18:00:00+01:00),"145.141,42 €",BOE-B-2016-50141,No consta,"204.258,56 €",Sin puja mínima,Sin tramos,"10.212,93 €",CALLE LEPANTO 31,12593,Moncofa,Castellón,,
SUB-JA-2016-29024,JUDICIAL EN VÍA DE APREMIO,4303 0000 06 0521 12,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:00:00 CET (ISO: 2016-11-07T18:00:00+01:00),"124.470,26 €",BOE-B-2016-49846,"249.120,00 €","249.120,00 €",Sin puja mínima,Sin tramos,"12.456,00 €",CALLE LA MANCHUELA 26,45860,VILLACAÑAS,Toledo,"159.846,00 €"
SUB-JA-2016-32634,JUDICIAL EN VÍA DE APREMIO,3695 0000 06 0104 14,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:00:00 CET (ISO: 2016-11-07T18:00:00+01:00),"111.581,35 €",BOE-B-2016-49866,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2016-161001,NOTARIAL EN VENTA EXTRAJUDICIAL,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:00:00 CET (ISO: 2016-11-07T18:00:00+01:00),"117.329,21 €",BOE-B-2016-50140,No consta,"138.847,00 €",Sin puja mínima,Sin tramos,"6.942,35 €",CALLE PERUGA 122-124,12593,Moncofa,Castellón,,
SUB-JA-2016-32954,JUDICIAL EN VÍA DE APREMIO,3755 0000 06 0145 15,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:55:18 CET (ISO: 2016-11-07T18:55:18+01:00),"264.497,11 €",BOE-B-2016-49868,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2016-27506,JUDICIAL EN VÍA DE APREMIO,1646 0000 06 0094 14,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 18:58:37 CET (ISO: 2016-11-07T18:58:37+01:00),"439.224,06 €",BOE-B-2016-49683,"616.337,91 €","616.337,91 €",Sin puja mínima,Sin tramos,"30.816,90 €",Calle Ramón Muntaner nº 6,17300,Blanes,Gerona,"521.800,00 €"
SUB-JA-2016-27181,JUDICIAL EN VÍA DE APREMIO,2460 0000 00 0387 15,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 19:06:46 CET (ISO: 2016-11-07T19:06:46+01:00),"157.133,79 €",BOE-B-2016-49780,"279.289,00 €","0,00 €",Sin puja mínima,Sin tramos,"13.964,45 €",C/ JOSE MARIA PEREEDA 11 ATICO B,28017,MADRID,Madrid,"139.644,50 €"
SUB-JA-2016-32273,JUDICIAL EN VÍA DE APREMIO,2277 0000 06 0113 14,18-10-2016 18:00:00 CET (ISO: 2016-10-18T18:00:00+02:00),07-11-2016 20:22:22 CET (ISO: 2016-11-07T20:22:22+01:00),"232.595,67 €",BOE-B-2016-49907,"850.324,25 €","0,00 €",Sin puja mínima,Sin tramos,"42.516,22 €","263.500,00 €",,,,
SUB-JA-2016-29382,JUDICIAL EN VÍA DE APREMIO,0544 0000 06 1026 14,14-10-2016 18:00:00 CET (ISO: 2016-10-14T18:00:00+02:00),03-11-2016 18:40:38 CET (ISO: 2016-11-03T18:40:38+01:00),"145.565,21 €",BOE-B-2016-49032,"148.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.400,00 €",ALI BEY 98 BAJOS 2ª,08013,BARCELONA,Barcelona,"111.504,36 €"
