0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2022-187898,JUDICIAL EN VÍA DE APREMIO,0261 0000 06 0211 16,03-03-2022 18:00:00 CET (ISO: 2022-03-03T18:00:00+01:00),23-03-2022 21:22:09 CET (ISO: 2022-03-23T21:22:09+01:00),"135.047,91 €",BOE-B-2022-6128,"229.100,00 €","0,00 €",Sin puja mínima,"4.582,00 €","11.455,00 €","Las Marinas, sitio denominado LOSATALAYONES, dentro de la Parcela 1 del P.E . R. I. , U.A. - 9B",04745,MOJACAR,Almería,"114.550,00 €"
SUB-JA-2021-171087,JUDICIAL EN VÍA DE APREMIO,0784 0000 06 0002 20,03-03-2022 18:00:00 CET (ISO: 2022-03-03T18:00:00+01:00),23-03-2022 21:30:00 CET (ISO: 2022-03-23T21:30:00+01:00),"1.929.201,24 €",BOE-B-2022-6113,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-188794,JUDICIAL EN VÍA DE APREMIO,3646 0000 05 0155 15,03-03-2022 18:00:00 CET (ISO: 2022-03-03T18:00:00+01:00),23-03-2022 23:07:56 CET (ISO: 2022-03-23T23:07:56+01:00),"6.059,11 €",BOE-B-2022-6111,"86.336,00 €","86.336,00 €",Sin puja mínima,"1.726,72 €","4.316,80 €","ANGEL ARAUJO ESCRIBANO 2, 4ºC",36900,Marín,Pontevedra,"44.894,72 €"
SUB-JA-2022-187832,JUDICIAL EN VÍA DE APREMIO,1433 0000 00 0751 13,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),22-03-2022 01:46:07 CET (ISO: 2022-03-22T01:46:07+01:00),"336.986,04 €",BOE-B-2022-5788,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-183706,JUDICIAL EN VÍA DE APREMIO,0534 0000 06 0336 14,08-02-2022 18:00:00 CET (ISO: 2022-02-08T18:00:00+01:00),21-03-2022 16:27:42 CET (ISO: 2022-03-21T16:27:42+01:00),"176.947,01 €",BOE-B-2022-3139,"453.440,00 €","0,00 €",Sin puja mínima,Sin tramos,"22.672,00 €","RONDA GENERAL MITRE, Nº 263, ATICO 1ª",08023,BARCELONA,Barcelona,"418.000,00 €"
SUB-JA-2022-188701,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0123 21,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"125.614,26 €",BOE-B-2022-5839,"143.000,00 €","0,00 €","200,00 €","2.900,00 €","7.150,00 €",c/ Puerto de Balbarán nº. 5 - 4º piso,28053,MADRID,Madrid,"81.400,00 €"
SUB-JA-2021-183395,JUDICIAL EN VÍA DE APREMIO,3534 0000 06 0802 11,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"46.342,60 €",BOE-B-2022-5919,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-183318,JUDICIAL EN VÍA DE APREMIO,5066 0000 56 0461 16,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"159.512,36 €",BOE-B-2022-5837,"199.296,24 €","0,00 €",Sin puja mínima,"3.985,92 €","9.964,81 €",PISO 4º DCHA.C/ ENCOMIENDA DE PALACIOS 63,28030,MADRID,Madrid,"103.633,92 €"
SUB-NE-2022-1025986,NOTARIAL EN VENTA EXTRAJUDICIAL,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"69.678,89 €",BOE-B-2022-6073,No consta,"141.567,54 €","69.678,89 €","500,00 €","3.483,94 €",NOTARIA,23320,Torreperogil,Jaén,,
SUB-JA-2022-189337,JUDICIAL EN VÍA DE APREMIO,0366 0000 05 0708 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"36.000,00 €",BOE-B-2022-5831,"36.000,00 €","0,00 €",Sin puja mínima,"720,00 €","1.800,00 €",CALLE RELIQUIAS Nº 7,06906,PUEBLA DEL MAESTRE,Badajoz,"25.920,00 €"
SUB-JA-2022-189274,JUDICIAL EN VÍA DE APREMIO,4346 0000 05 0948 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"59.784,50 €",BOE-B-2022-5874,"132.287,90 €","0,00 €",Sin puja mínima,"2.645,75 €","6.614,39 €","CALLE AMPLE 45, 1º PTA 1",46110,GODELLA,Valencia/València,"71.435,25 €"
SUB-NE-2022-1005994,NOTARIAL EN VENTA EXTRAJUDICIAL,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"64.920,29 €",BOE-B-2022-6076,No consta,"146.961,00 €",Sin puja mínima,Sin tramos,"3.246,01 €",plaza alfonso torres,04880,Tíjola,Almería,,
SUB-JA-2021-178519,JUDICIAL EN VÍA DE APREMIO,4961 0000 06 1684 16,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"52.673,77 €",BOE-B-2022-5778,"54.951,11 €","0,00 €",Sin puja mínima,Sin tramos,"2.747,55 €",CALLE PASPARIN Nº 19,12006,CASTELLON,Castellón/Castelló,"80.179,19 €"
SUB-JA-2022-188771,JUDICIAL EN VÍA DE APREMIO,1581 0000 06 0050 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:00:00 CET (ISO: 2022-03-21T18:00:00+01:00),"187.246,02 €",BOE-B-2022-5888,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-184050,JUDICIAL EN VÍA DE APREMIO,2986 0000 06 0925 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:02:11 CET (ISO: 2022-03-21T18:02:11+01:00),"129.809,19 €",BOE-B-2022-5883,"312.840,00 €","0,00 €",Sin puja mínima,"6.256,80 €","15.642,00 €","Paseo del Mediterraneo, Urb. Miami Platja, Bloque A - Planta 6ª (Ed. Los Delfines)",43300,Mont-Roig del Camp,Tarragona,"137.649,60 €"
SUB-JA-2022-187945,JUDICIAL EN VÍA DE APREMIO,5393 0000 05 0513 19,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:10:09 CET (ISO: 2022-03-21T18:10:09+01:00),"0,01 €",BOE-B-2022-5858,"81.280,00 €","0,00 €",Sin puja mínima,"1.625,60 €","4.064,00 €","Barrio Carbonaire, Calle Uno, número cinco,la Vall D'Uixo.",12600,VALL DE UXO,Castellón/Castelló,"56.896,00 €"
SUB-JA-2022-188994,JUDICIAL EN VÍA DE APREMIO,4528 0000 06 0701 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:23:17 CET (ISO: 2022-03-21T18:23:17+01:00),"71.461,15 €",BOE-B-2022-5779,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-188797,JUDICIAL EN VÍA DE APREMIO,4356 0000 06 0744 14,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:23:55 CET (ISO: 2022-03-21T18:23:55+01:00),"18.630,02 €",BOE-B-2022-5907,"328.467,20 €","0,00 €",Sin puja mínima,"6.569,34 €","16.423,36 €","Avenida de Mairena Nº2, Bloque 1, 1ºA",41920,San Juan de Aznalfarache,Sevilla,"26.277,36 €"
SUB-JA-2022-187859,JUDICIAL EN VÍA DE APREMIO,1722 0000 06 0638 19,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:38:18 CET (ISO: 2022-03-21T18:38:18+01:00),"846.450,07 €",BOE-B-2022-5812,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2022-187757,JUDICIAL VOLUNTARIA,4841 0000 05 0099 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:40:43 CET (ISO: 2022-03-21T18:40:43+01:00),"0,00 €",BOE-B-2022-5948,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2022-188418,JUDICIAL VOLUNTARIA,4741 0000 05 0670 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:41:52 CET (ISO: 2022-03-21T18:41:52+01:00),"0,00 €",BOE-B-2022-5892,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-189121,JUDICIAL EN VÍA DE APREMIO,5065 0000 06 3358 21,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:46:23 CET (ISO: 2022-03-21T18:46:23+01:00),"51.946,18 €",BOE-B-2022-5928,"102.000,00 €","102.000,00 €",Sin puja mínima,Sin tramos,"5.100,00 €",CAP ROIG CALLE B,43519,EL PERELLO,Tarragona,"71.400,00 €"
SUB-JA-2022-188918,JUDICIAL EN VÍA DE APREMIO,5066 0000 56 0261 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:49:37 CET (ISO: 2022-03-21T18:49:37+01:00),"262.141,95 €",BOE-B-2022-5838,"506.900,00 €","0,00 €",Sin puja mínima,"10.138,00 €","25.345,00 €",PISO 3º B (izqda) calle Colegiata 3,28012,Madrid,Madrid,"273.726,00 €"
SUB-JA-2021-186368,JUDICIAL EN VÍA DE APREMIO,1930 0000 06 2322 17,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:54:08 CET (ISO: 2022-03-21T18:54:08+01:00),"122.453,98 €",BOE-B-2022-5797,"205.680,00 €","205.680,00 €",Sin puja mínima,Sin tramos,"10.284,00 €","C/dels Avellaners, 49 (URB. EL CASTELL DEL MONTORNÈS)",43761,La Pobla de Montornès,Tarragona,"50.150,00 €"
SUB-JA-2022-186531,JUDICIAL EN VÍA DE APREMIO,0253 0000 06 0517 13,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:54:24 CET (ISO: 2022-03-21T18:54:24+01:00),"44.108,14 €",BOE-B-2022-5817,"87.807,87 €","0,00 €",Sin puja mínima,"1.756,15 €","4.390,39 €","CALLE AMIGOS DE LA ARGENTINA, NUMERO 10, DE LA LOCALIDAD DE ALBOX (ALMERIA)",04800,ALBOX,Almería,"61.465,25 €"
SUB-JA-2021-178443,JUDICIAL EN VÍA DE APREMIO,0088 0000 06 0514 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:55:16 CET (ISO: 2022-03-21T18:55:16+01:00),"19.023,08 €",BOE-B-2022-5747,"52.188,03 €","0,00 €",Sin puja mínima,"260,94 €","2.609,40 €","CALLE SAN JAIME, NUMERO 15",03801,ALCOY,Alicante/Alacant,"31.573,74 €"
SUB-JA-2022-187811,JUDICIAL EN VÍA DE APREMIO,1815 0000 06 0129 15,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:55:18 CET (ISO: 2022-03-21T18:55:18+01:00),"106.311,62 €",BOE-B-2022-5912,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-188491,JUDICIAL EN VÍA DE APREMIO,4513 0000 06 1097 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:57:46 CET (ISO: 2022-03-21T18:57:46+01:00),"86.743,61 €",BOE-B-2022-5977,"95.250,00 €","95.250,00 €",Sin puja mínima,Sin tramos,"4.762,50 €","AVENIDA SAN JOSE ARTESANO, Nº22-PLANTA 5, PTA. 18",46025,VALENCIA,Valencia/València,"27.000,00 €"
SUB-JA-2022-187071,JUDICIAL EN VÍA DE APREMIO,1990 0000 06 0319 19,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:59:06 CET (ISO: 2022-03-21T18:59:06+01:00),"422.235,16 €",BOE-B-2022-5822,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-189139,JUDICIAL EN VÍA DE APREMIO,2147 0000 06 0262 13,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 18:59:45 CET (ISO: 2022-03-21T18:59:45+01:00),"75.974,66 €",BOE-B-2022-5878,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-188010,JUDICIAL EN VÍA DE APREMIO,4877 0000 05 0496 18,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:01:42 CET (ISO: 2022-03-21T19:01:42+01:00),"136.864,66 €",BOE-B-2022-5931,"172.520,00 €","172.520,00 €",Sin puja mínima,"3.450,40 €","8.626,00 €",Vivienda unifamiliar en la del proyecto de reparcelación del sector SUP.10 (VIVIENDA 29),41710,UTRERA,Sevilla,"151.817,60 €"
SUB-JC-2022-189483,JUDICIAL CONCURSAL,0738 0000 10 0914 17,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:08:29 CET (ISO: 2022-03-21T19:08:29+01:00),"144.000,00 €",BOE-B-2022-5815,"144.100,00 €","0,00 €",Sin puja mínima,"2.882,00 €","7.205,00 €",CALLE PUIGGRACIÓS Nº 8,08403,GRANOLLERS,Barcelona,"60.522,00 €"
SUB-JA-2022-189252,JUDICIAL EN VÍA DE APREMIO,3152 0000 06 0274 21,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:15:48 CET (ISO: 2022-03-21T19:15:48+01:00),"34.507,06 €",BOE-B-2022-5873,"180.100,00 €","0,00 €",Sin puja mínima,"3.602,00 €","9.005,00 €",CALLE MAYOR 8 CIRIZA,31174,ciriza,Navarra,"118.866,00 €"
SUB-JA-2022-189303,JUDICIAL EN VÍA DE APREMIO,4513 0000 16 1399 21,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:15:51 CET (ISO: 2022-03-21T19:15:51+01:00),"320.870,49 €",BOE-B-2022-5979,"362.648,28 €","362.648,28 €",Sin puja mínima,Sin tramos,"18.132,41 €",C/TIMONEDA Nº6 PTA 26,46008,VALENCIA,Valencia/València,"234.000,00 €"
SUB-JA-2020-156214,JUDICIAL EN VÍA DE APREMIO,0143 0000 06 0537 16,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:29:43 CET (ISO: 2022-03-21T19:29:43+01:00),"24.361,10 €",BOE-B-2022-5801,"73.007,90 €","0,00 €",Sin puja mínima,"1.460,15 €","3.650,39 €",FRANCISCO TOMAS Y VALIENTE 98,03206,ELCHE,Alicante,"45.264,65 €"
SUB-NE-2022-1015989,NOTARIAL EN VENTA EXTRAJUDICIAL,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:33:22 CET (ISO: 2022-03-21T19:33:22+01:00),"51.582,66 €",BOE-B-2022-6080,No consta,"3.005,06 €",Sin puja mínima,Sin tramos,"150,25 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38670,Adeje,Santa Cruz de Tenerife,"3.000,00 €",
SUB-NE-2022-1005990,NOTARIAL EN VENTA EXTRAJUDICIAL,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:38:15 CET (ISO: 2022-03-21T19:38:15+01:00),"26.656,90 €",BOE-B-2022-6081,No consta,"5.424,13 €",Sin puja mínima,Sin tramos,"271,21 €",APARTAMENTOS BEL-AIR. URBANIZACION SAN EUGENIO ALTO,38670,Adeje,Santa Cruz de Tenerife,"3.000,00 €",
SUB-JA-2022-188280,JUDICIAL EN VÍA DE APREMIO,3741 0000 05 0674 11,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 19:57:06 CET (ISO: 2022-03-21T19:57:06+01:00),"103.427,00 €",BOE-B-2022-5813,"191.732,00 €","0,00 €",Sin puja mínima,"3.834,64 €","9.586,60 €",URBANIZACIÓN TERRAZAS DE LA PAZ,38639,SAN MIGUEL DE ABONA-GOLF DEL SUR,Santa Cruz de Tenerife,"111.204,56 €"
SUB-JA-2022-187533,JUDICIAL EN VÍA DE APREMIO,4859 0000 06 0585 17,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:18:03 CET (ISO: 2022-03-21T20:18:03+01:00),"4.946.794,07 €",BOE-B-2022-5790,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NV-2022-1005995,NOTARIAL VOLUNTARIA,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:19:55 CET (ISO: 2022-03-21T20:19:55+01:00),BOE-B-2022-6079,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,,,
SUB-JA-2022-186818,JUDICIAL EN VÍA DE APREMIO,0032 0000 17 1007 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:21:20 CET (ISO: 2022-03-21T20:21:20+01:00),"198.432,91 €",BOE-B-2022-5743,"270.286,93 €","0,00 €",Sin puja mínima,"5.405,73 €","13.514,34 €",PASAJE NICOLAU 11,02001,ALBACETE,Albacete,"178.389,09 €"
SUB-JA-2022-188813,JUDICIAL EN VÍA DE APREMIO,2193 0000 05 0086 20,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:21:48 CET (ISO: 2022-03-21T20:21:48+01:00),"49.379,01 €",BOE-B-2022-5830,"118.243,12 €","0,00 €",Sin puja mínima,"2.364,86 €","5.912,15 €",C/ Roger de Lluria 12 3 1,25005,Lleida,Lleida,"92.229,54 €"
SUB-JA-2021-185320,JUDICIAL EN VÍA DE APREMIO,0253 0000 06 0272 16,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:25:22 CET (ISO: 2022-03-21T20:25:22+01:00),"78.856,44 €",BOE-B-2022-5816,"150.660,00 €","0,00 €",Sin puja mínima,"3.013,20 €","7.533,00 €","BARRIADA DE LOS CARASOLES, NUMERO 16-17, EN EL TERMINO MUNICIPAl DE ZURGENA (ALMERIA).",04650,ZURGENA,Almería,"75.330,00 €"
SUB-JA-2022-188558,JUDICIAL EN VÍA DE APREMIO,4513 0000 15 0420 14,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 20:28:59 CET (ISO: 2022-03-21T20:28:59+01:00),"16.724,27 €",BOE-B-2022-5983,"82.915,68 €","82.915,68 €",Sin puja mínima,Sin tramos,"4.145,78 €",C/CARCASTILLO Nº3 PISO 6 LETRA B,28025,MADRID,Madrid,"27.000,00 €"
SUB-JA-2022-189198,JUDICIAL EN VÍA DE APREMIO,4433 0000 05 0219 17,01-03-2022 18:00:00 CET (ISO: 2022-03-01T18:00:00+01:00),21-03-2022 21:27:14 CET (ISO: 2022-03-21T21:27:14+01:00),"4.216,22 €",BOE-B-2022-5925,"35.379,68 €","0,00 €",Sin puja mínima,"707,59 €","1.768,98 €",CALLE SAN PEDRO ALCÁNTARA 49-2 DE TORRENT,46900,TORRENT,Valencia/València,"29.011,19 €"
