0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2020-161848,JUDICIAL EN VÍA DE APREMIO,5096 0000 06 1140 16,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 18:38:30 CET (ISO: 2021-03-18T18:38:30+01:00),"158.399,39 €",BOE-B-2021-8520,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-157190,JUDICIAL EN VÍA DE APREMIO,0183 0000 05 0782 16,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 18:44:37 CET (ISO: 2021-03-18T18:44:37+01:00),"56.906,36 €",BOE-B-2021-8584,"90.000,00 €","0,00 €",Sin puja mínima,"1.800,00 €","4.500,00 €","CALLE CERVANTES Nº 10, PISO 1º, PUERTA D",03360,ALMORADI,Alicante,"25.200,00 €"
SUB-JA-2021-166223,JUDICIAL EN VÍA DE APREMIO,1166 0000 05 0014 19,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 18:48:06 CET (ISO: 2021-03-18T18:48:06+01:00),"131.414,59 €",BOE-B-2021-8623,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-165840,JUDICIAL EN VÍA DE APREMIO,1906 0000 06 0178 16,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 19:28:33 CET (ISO: 2021-03-18T19:28:33+01:00),"45.454,30 €",BOE-B-2021-8523,"110.653,32 €","0,00 €",Sin puja mínima,"2.213,06 €","5.532,66 €",CALLE SAN MARTIN Nº 46,21410,ISLA CRISTINA,Huelva,"26.556,72 €"
SUB-JA-2021-164146,JUDICIAL EN VÍA DE APREMIO,0183 0000 05 0050 14,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 20:02:12 CET (ISO: 2021-03-18T20:02:12+01:00),"183.520,00 €",BOE-B-2021-8585,"183.520,00 €","0,00 €",Sin puja mínima,"3.670,40 €","9.176,00 €",C/MAR-AGUAMARINA 1 (H) ESCALERA 1 PLANTA 2 PUERTA 206 RESIDENCIAL PLAYAMARINA I,03189,ORIHUELA COSTA,Alicante,"66.067,20 €"
SUB-JA-2021-166362,JUDICIAL EN VÍA DE APREMIO,1354 0000 06 0398 17,26-02-2021 18:00:00 CET (ISO: 2021-02-26T18:00:00+01:00),18-03-2021 20:11:04 CET (ISO: 2021-03-18T20:11:04+01:00),"176.356,13 €",BOE-B-2021-8618,"231.162,00 €","0,00 €",Sin puja mínima,"4.623,24 €","11.558,10 €","PARTIDA LLADELLS, S/N",12598,PEÑÍSCOLA,Castellón,"78.595,08 €"
SUB-JA-2021-164159,JUDICIAL EN VÍA DE APREMIO,3897 0000 06 0011 12,25-02-2021 18:00:00 CET (ISO: 2021-02-25T18:00:00+01:00),17-03-2021 18:00:00 CET (ISO: 2021-03-17T18:00:00+01:00),"67.405,09 €",BOE-B-2021-8333,"160.640,08 €","0,00 €",Sin puja mínima,"3.212,80 €","8.032,00 €","Bº BERANGA, SOLAR DE TRASLAZASA AL SITIO DE SUSO",39738,HAZAS DE CESTO,Cantabria,"80.320,00 €"
SUB-JA-2020-160689,JUDICIAL EN VÍA DE APREMIO,1569 0000 05 0088 15,25-02-2021 18:00:00 CET (ISO: 2021-02-25T18:00:00+01:00),17-03-2021 18:00:00 CET (ISO: 2021-03-17T18:00:00+01:00),"100.514,05 €",BOE-B-2021-8320,"150.000,00 €","0,00 €",Sin puja mínima,"3.000,00 €","7.500,00 €","EN MUNICIPIO DE VAL DO DUBRA, PARROQUIA DE RIAL, LUGAR DE CAMPO DE RIAL, AL SITIO DE CASA Y FINCA DE RIVAS",15874,VAL DO DUBRA,A Coruña,"75.000,00 €"
SUB-JA-2021-165503,JUDICIAL EN VÍA DE APREMIO,2244 0000 06 0248 12,25-02-2021 18:00:00 CET (ISO: 2021-02-25T18:00:00+01:00),17-03-2021 18:00:00 CET (ISO: 2021-03-17T18:00:00+01:00),"116.465,73 €",BOE-B-2021-8295,"135.243,00 €","0,00 €",Sin puja mínima,"2.704,86 €","6.762,15 €",CALLE RAMON SUBIRAN,26500,calahorra,La Rioja,"70.326,36 €"
SUB-JA-2021-166098,JUDICIAL EN VÍA DE APREMIO,4095 0000 06 0924 15,25-02-2021 18:00:00 CET (ISO: 2021-02-25T18:00:00+01:00),17-03-2021 18:13:14 CET (ISO: 2021-03-17T18:13:14+01:00),"31.677,69 €",BOE-B-2021-8344,"86.971,42 €","0,00 €",Sin puja mínima,"1.739,42 €","4.348,57 €",C/ CERVANTES NUMERO 35,41720,LOS PALACIOS,Sevilla,"88.710,42 €"
SUB-JA-2021-166252,JUDICIAL EN VÍA DE APREMIO,2246 0000 06 0594 16,25-02-2021 18:00:00 CET (ISO: 2021-02-25T18:00:00+01:00),17-03-2021 18:18:09 CET (ISO: 2021-03-17T18:18:09+01:00),"45.243,72 €",BOE-B-2021-8294,"80.632,50 €","0,00 €",Sin puja mínima,"1.612,65 €","4.031,62 €","C/ BANCALEJAS, 17",26580,ARNEDO,La Rioja,"49.992,15 €"
SUB-JA-2021-164853,JUDICIAL EN VÍA DE APREMIO,5066 0000 00 0054 18,23-02-2021 18:00:00 CET (ISO: 2021-02-23T18:00:00+01:00),16-03-2021 00:03:40 CET (ISO: 2021-03-16T00:03:40+01:00),"2.599.809,07 €",BOE-B-2021-7913,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-165041,JUDICIAL EN VÍA DE APREMIO,4035 0000 06 1296 11,23-02-2021 18:00:00 CET (ISO: 2021-02-23T18:00:00+01:00),16-03-2021 01:15:30 CET (ISO: 2021-03-16T01:15:30+01:00),"139.767,74 €",BOE-B-2021-7979,"216.364,36 €","0,00 €",Sin puja mínima,Sin tramos,"10.818,21 €",CALLE ESTACADA DEL ROSARIO Nº 64,41940,TOMARES,Sevilla,"171.000,00 €"
SUB-JA-2020-162902,JUDICIAL EN VÍA DE APREMIO,4756 0000 05 0901 19,23-02-2021 18:00:00 CET (ISO: 2021-02-23T18:00:00+01:00),15-03-2021 18:00:00 CET (ISO: 2021-03-15T18:00:00+01:00),"429.465,30 €",BOE-B-2021-7925,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-166141,JUDICIAL EN VÍA DE APREMIO,3319 0000 06 0109 13,23-02-2021 18:00:00 CET (ISO: 2021-02-23T18:00:00+01:00),15-03-2021 18:00:00 CET (ISO: 2021-03-15T18:00:00+01:00),"50.138,95 €",BOE-B-2021-7893,"98.253,00 €","0,00 €",Sin puja mínima,"1.965,06 €","4.912,65 €",CALLE OTERO DE PANDO Nº29,33930,LANGREO,Asturias,"51.091,56 €"
