0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2022-202054,JUDICIAL EN VÍA DE APREMIO,4513 0000 01 1594 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),03-11-2022 01:34:42 CET (ISO: 2022-11-03T01:34:42+01:00),"63.618,56 €",BOE-B-2022-30982,"172.500,00 €","0,00 €",Sin puja mínima,Sin tramos,"8.625,00 €",C/CORAZÓN DE JESÚS. Nº8-1º-2ª,46018,VALENCIA,Valencia/València,"65.090,00 €"
SUB-JC-2022-200594,JUDICIAL CONCURSAL,2216 0000 52 0669 13,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),03-11-2022 02:15:39 CET (ISO: 2022-11-03T02:15:39+01:00),"0,01 €",BOE-B-2022-30976,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-196084,JUDICIAL EN VÍA DE APREMIO,3589 0000 10 0192 20,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),03-11-2022 02:42:06 CET (ISO: 2022-11-03T02:42:06+01:00),"11.885,29 €",BOE-B-2022-30957,"20.435,00 €","0,00 €",Sin puja mínima,"408,70 €","1.021,75 €","CALLE ALEMANIA, 43, PORTAL 2, BLOQUE C, MONTEPORREIRO",36162,PONTEVEDRA,Pontevedra,"35.965,60 €"
SUB-JA-2022-200249,JUDICIAL EN VÍA DE APREMIO,4090 0000 06 2213 12,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),03-11-2022 08:00:26 CET (ISO: 2022-11-03T08:00:26+01:00),"115.611,14 €",BOE-B-2022-30967,"331.845,60 €","0,00 €",Sin puja mínima,Sin tramos,"16.592,28 €","Conjunto Residencial Santa Eufemia, Altamira 1, casa 3, 9º.3",41940,TOMARES,Sevilla,"185.003,73 €"
SUB-NE-2022-1076016,NOTARIAL EN VENTA EXTRAJUDICIAL,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),"67.677,33 €",BOE-B-2022-31236,No consta,"83.831,88 €",Sin puja mínima,Sin tramos,"4.191,59 €","calle Nogueret, número 8",Vall d'Uixó (la),Castellón/Castelló,"42.000,00 €",,
SUB-JC-2022-201363,JUDICIAL CONCURSAL,2204 0000 52 0204 21,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),"0,01 €",BOE-B-2022-31087,"20.988,63 €","0,00 €",Sin puja mínima,Sin tramos,"1.049,43 €","C/. Urgell, núm. 50 , planta ático 2ª",25600,BALAGUER,Lleida,"34.850,85 €"
SUB-JA-2022-190968,JUDICIAL EN VÍA DE APREMIO,1913 0000 06 1720 15,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),"39.278,36 €",BOE-B-2022-31084,"88.134,00 €","0,00 €",Sin puja mínima,"1.762,68 €","4.406,70 €",C/ Arroyo 1,21610,SAN JUAN DEL PUERTO,Huelva,"44.067,00 €"
SUB-JA-2022-201436,JUDICIAL EN VÍA DE APREMIO,2330 0000 06 0900 15,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),"145.130,90 €",BOE-B-2022-31063,"285.339,00 €","0,00 €",Sin puja mínima,"5.706,78 €","14.266,95 €",URBANIZACION EL ROBLEDAL FINCA Nº 240,28810,VILLALBILLA,Madrid,"159.789,84 €"
SUB-JV-2022-198279,JUDICIAL VOLUNTARIA,2729 0000 05 0090 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),03-11-2022 18:00:00 CET (ISO: 2022-11-03T18:00:00+01:00),"87.987,12 €",BOE-B-2022-30969,"87.987,12 €","87.987,12 €","61.590,98 €",Sin tramos,"4.399,35 €",CALLE LA LLAMA Nº4-2ºB,39300,TORRELAVEGA,Cantabria,"77.510,53 €"
SUB-JV-2022-201815,JUDICIAL VOLUNTARIA,4154 0000 05 1972 18,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:06:46 CET (ISO: 2022-11-03T18:06:46+01:00),"0,00 €",BOE-B-2022-31096,"60.001,14 €","0,00 €",Sin puja mínima,Sin tramos,"3.000,06 €","C/ ROJAS 61, BAJO C",29014,MALAGA,Málaga,"32.000,00 €"
SUB-JA-2022-201651,JUDICIAL EN VÍA DE APREMIO,2198 0000 05 0053 21,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:10:53 CET (ISO: 2022-11-03T18:10:53+01:00),"112.676,03 €",BOE-B-2022-31091,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-201462,JUDICIAL EN VÍA DE APREMIO,0310 0000 06 0515 15,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:19:33 CET (ISO: 2022-11-03T18:19:33+01:00),"64.752,54 €",BOE-B-2022-31114,"46.964,68 €","0,00 €",Sin puja mínima,"939,29 €","2.348,23 €","PARTIDA DE LOS DOLSES, RESID.MIRADORDEL MEDITERRANEO, 2ª FASE, BQ XVI",03189,SAN MIGUEL DE SALINAS,Alicante/Alacant,"40.389,47 €"
SUB-JV-2022-201823,JUDICIAL VOLUNTARIA,4150 0000 05 0190 20,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:23:53 CET (ISO: 2022-11-03T18:23:53+01:00),"1,00 €",BOE-B-2022-31094,"124.648,14 €","124.648,14 €","124.648,14 €","8.000,00 €","6.232,40 €","Calle Teruel, 18 - 3º E",28020,MADRID,Madrid,"196.648,14 €"
SUB-JA-2022-201658,JUDICIAL EN VÍA DE APREMIO,4207 0000 06 0651 20,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:29:30 CET (ISO: 2022-11-03T18:29:30+01:00),"123.819,00 €",BOE-B-2022-31076,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2022-202076,JUDICIAL VOLUNTARIA,2214 0000 05 0192 18,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:39:56 CET (ISO: 2022-11-03T18:39:56+01:00),"25.800,48 €",BOE-B-2022-31115,"25.800,48 €","0,00 €",Sin puja mínima,"516,00 €","1.290,02 €",Casa Fontet,25568,Enviny,Lleida,"8.256,00 €"
SUB-JV-2022-201297,JUDICIAL VOLUNTARIA,3695 0000 05 0116 21,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:43:07 CET (ISO: 2022-11-03T18:43:07+01:00),"0,00 €",BOE-B-2022-31105,"45.000,00 €","45.000,00 €",Sin puja mínima,"500,00 €","2.250,00 €",PLAZA SAN FRANCISCO DE ASIS 4,37008,SALAMANCA,Salamanca,"24.000,00 €"
SUB-JA-2022-195304,JUDICIAL EN VÍA DE APREMIO,4205 0000 06 0419 18,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 18:44:54 CET (ISO: 2022-11-03T18:44:54+01:00),"140.697,89 €",BOE-B-2022-31110,"161.395,92 €","0,00 €",Sin puja mínima,"3.227,91 €","8.069,79 €",C. PUNTA DEL CAVALL,43840,SALOU,Tarragona,"125.888,49 €"
SUB-JA-2022-199698,JUDICIAL EN VÍA DE APREMIO,0040 0000 05 0779 14,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 19:00:38 CET (ISO: 2022-11-03T19:00:38+01:00),"339.436,06 €",BOE-B-2022-31062,"146.576,00 €","0,00 €",Sin puja mínima,"2.931,52 €","7.328,80 €","-CALLE DOCTOR BRAILE, S/N – PORTAL 2 – PLANTA 2 – PUERTA H. ALBACETE (CONFORME CERTIFICACION DEL REGISTRO DE LA PROPIEDAD Nº 2 DE ALBACETE)",02006,ALBACETE,Albacete,"108.466,24 €"
SUB-JA-2022-201905,JUDICIAL EN VÍA DE APREMIO,0118 0000 05 0599 07,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 19:15:09 CET (ISO: 2022-11-03T19:15:09+01:00),"2.217,30 €",BOE-B-2022-31065,"16.880,05 €","16.880,05 €",Sin puja mínima,"337,60 €","844,00 €",C/ CAMINO CARTAGENA (HOY ARNEVA) 101,03312,ORIHUELA,Alicante/Alacant,"5.739,20 €"
SUB-JA-2022-201245,JUDICIAL EN VÍA DE APREMIO,1761 0000 06 1329 15,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 19:24:14 CET (ISO: 2022-11-03T19:24:14+01:00),"297.520,98 €",BOE-B-2022-31081,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-198273,JUDICIAL EN VÍA DE APREMIO,3812 0000 05 0156 15,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 19:29:07 CET (ISO: 2022-11-03T19:29:07+01:00),"7.913,91 €",BOE-B-2022-31067,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-195731,JUDICIAL EN VÍA DE APREMIO,2183 0000 06 1192 12,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 19:57:32 CET (ISO: 2022-11-03T19:57:32+01:00),"527.331,83 €",BOE-B-2022-31090,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-201877,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0044 20,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 20:35:20 CET (ISO: 2022-11-03T20:35:20+01:00),"96.166,39 €",BOE-B-2022-31092,"370.942,00 €","0,00 €","200,00 €","7.418,84 €","18.547,10 €","CALLE EMBAJADORES 181, 5º B, CON ANEJO TRASTERO 2, EN SÓTANO PRIMERO,",28045,MADRID,Madrid,"348.885,48 €"
SUB-RC-2022-28010001S2105,RECAUDACIÓN TRIBUTARIA,23-09-2022 18:00:00 CET (ISO: 2022-09-23T18:00:00+02:00),03-11-2022 22:40:39 CET (ISO: 2022-11-03T22:40:39+01:00),"114.114,66 €",BOE-B-2022-28298,"99.680,88 €","99.680,88 €","50.000,00 €","5.000,00 €","4.984,04 €","C/ TOLIMA, NUM 2, ESCALERA 1, PLANTA 4ª PUERTA DERECHA",28033,MADRID,Madrid,"120.000,00 €",
SUB-JA-2022-199033,JUDICIAL EN VÍA DE APREMIO,4789 0000 06 0099 21,14-10-2022 18:00:00 CET (ISO: 2022-10-14T18:00:00+02:00),03-11-2022 23:14:27 CET (ISO: 2022-11-03T23:14:27+01:00),"157.680,65 €",BOE-B-2022-31107,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-201638,JUDICIAL EN VÍA DE APREMIO,2379 0000 18 0068 16,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:00:00 CET (ISO: 2022-11-02T18:00:00+01:00),"213.932,00 €",BOE-B-2022-30939,"201.700,00 €","0,00 €",Sin puja mínima,"4.034,00 €","10.085,00 €","calle Hortensia nº 5 planta 2 , letra B de Getafe",28903,GETAFE,Madrid,"92.782,00 €"
SUB-JA-2022-194445,JUDICIAL EN VÍA DE APREMIO,3532 0000 06 1788 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:00:00 CET (ISO: 2022-11-02T18:00:00+01:00),"157.250,50 €",BOE-B-2022-30931,"274.060,80 €","274.060,80 €",Sin puja mínima,Sin tramos,"13.703,04 €","Calle Victor Chavarri, 47 - Piso: PRI - Puerta: EST",48910,Sestao,Bizkaia,"137.030,40 €"
SUB-JA-2022-200303,JUDICIAL EN VÍA DE APREMIO,0138 0000 06 0030 19,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:00:00 CET (ISO: 2022-11-02T18:00:00+01:00),"1.015.300,00 €",BOE-B-2022-30932,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-200010,JUDICIAL EN VÍA DE APREMIO,4296 0000 06 0162 16,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:00:00 CET (ISO: 2022-11-02T18:00:00+01:00),"165.303,02 €",BOE-B-2022-30952,"251.603,25 €","251.603,25 €",Sin puja mínima,"5.032,06 €","12.580,16 €",calle NOBLEJAS 42,45300,ocaña,Toledo,"70.448,84 €"
SUB-JA-2022-201664,JUDICIAL EN VÍA DE APREMIO,3740 0000 06 0049 15,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:11:57 CET (ISO: 2022-11-02T18:11:57+01:00),"79.360,06 €",BOE-B-2022-30940,"125.073,70 €","0,00 €",Sin puja mínima,"2.501,47 €","6.253,68 €","Calle Santa Maria de la Cabeza s/n Planta 1ª puerta 11, San Isidro, Granadilla.",38600,Granadilla de Abona,Santa Cruz de Tenerife,"42.524,99 €"
SUB-JA-2022-201537,JUDICIAL EN VÍA DE APREMIO,2745 0000 06 0007 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:12:36 CET (ISO: 2022-11-02T18:12:36+01:00),"62.236,05 €",BOE-B-2022-30971,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-197577,JUDICIAL EN VÍA DE APREMIO,4385 0000 05 0750 19,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:30:44 CET (ISO: 2022-11-02T18:30:44+01:00),"90.205,82 €",BOE-B-2022-30972,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-201960,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0845 15,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:50:50 CET (ISO: 2022-11-02T18:50:50+01:00),"103.906,93 €",BOE-B-2022-30947,"172.200,00 €","0,00 €",Sin puja mínima,"3.444,00 €","8.610,00 €",Calle Sierra de Tornavacas 5 – 3º A de Madrid,28760,MADRID,Madrid,"103.320,00 €"
SUB-JA-2022-201075,JUDICIAL EN VÍA DE APREMIO,1166 0000 06 1567 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 18:56:04 CET (ISO: 2022-11-02T18:56:04+01:00),"95.435,20 €",BOE-B-2022-30974,"75.479,39 €","0,00 €",Sin puja mínima,"1.509,58 €","3.773,96 €","AVENIDA DE BUENOS AIRES, 19",50180,UTEBO,Zaragoza,"101.141,86 €"
SUB-JA-2022-201290,JUDICIAL EN VÍA DE APREMIO,0240 0000 06 0979 21,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:03:18 CET (ISO: 2022-11-02T19:03:18+01:00),"171.327,08 €",BOE-B-2022-30936,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-180646,JUDICIAL EN VÍA DE APREMIO,1279 0000 06 0671 15,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:38:33 CET (ISO: 2022-11-02T19:38:33+01:00),"80.390,92 €",BOE-B-2022-30959,"121.407,98 €","0,00 €",Sin puja mínima,"2.428,15 €","6.070,39 €","CALLE SAN ALEJANDRO Nº 105, 2ºC",11510,PUERTO REAL,Cádiz,"84.985,25 €"
SUB-JA-2022-201431,JUDICIAL EN VÍA DE APREMIO,3050 0000 05 0103 13,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:45:50 CET (ISO: 2022-11-02T19:45:50+01:00),"2.359,05 €",BOE-B-2022-30942,"30.730,35 €","30.730,35 €",Sin puja mínima,"614,60 €","1.536,51 €","BUNGALOWS CORAL MAR, CALA CORRAL,",07829,SAN AGUSTÍN,Illes Balears,"22.125,60 €"
SUB-JA-2022-200959,JUDICIAL EN VÍA DE APREMIO,5173 0000 06 0182 20,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:46:08 CET (ISO: 2022-11-02T19:46:08+01:00),"186.415,77 €",BOE-B-2022-30951,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-200544,JUDICIAL EN VÍA DE APREMIO,0519 0000 05 1812 19,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:52:04 CET (ISO: 2022-11-02T19:52:04+01:00),"216.739,77 €",BOE-B-2022-30930,"558.472,00 €","0,00 €",Sin puja mínima,"11.169,44 €","27.923,60 €",TAMARIU 25-27 CASA,08916,BADALONA,Barcelona,"491.455,36 €"
SUB-JV-2022-200908,JUDICIAL VOLUNTARIA,0699 0000 05 1251 19,13-10-2022 18:00:00 CET (ISO: 2022-10-13T18:00:00+02:00),02-11-2022 19:54:31 CET (ISO: 2022-11-02T19:54:31+01:00),"0,00 €",BOE-B-2022-30935,"114.200,00 €","0,00 €",Sin puja mínima,Sin tramos,"5.710,00 €",MIGUEL DE ALDUCIN 8 BAJO,20100,RENTERIA,Gipuzkoa,"63.000,00 €"
SUB-JA-2022-200288,JUDICIAL EN VÍA DE APREMIO,2765 0000 06 0123 18,23-09-2022 18:00:00 CET (ISO: 2022-09-23T18:00:00+02:00),02-11-2022 22:40:28 CET (ISO: 2022-11-02T22:40:28+01:00),"90.902,73 €",BOE-B-2022-28187,"606.479,00 €","0,00 €",Sin puja mínima,"12.129,58 €","30.323,95 €","CALLE PONT DES CASTELL, 1ª PLNTA 4 PUERTA",07702,MAHÓN,Illes Balears,"206.202,86 €"
SUB-JA-2022-196315,JUDICIAL EN VÍA DE APREMIO,0621 0000 05 0030 17,11-10-2022 18:00:00 CET (ISO: 2022-10-11T18:00:00+02:00),01-11-2022 00:02:11 CET (ISO: 2022-11-01T00:02:11+01:00),"6.179,04 €",BOE-B-2022-30617,"95.632,00 €","0,00 €",Sin puja mínima,"1.912,64 €","4.781,60 €",Carmen 16 puerta primera planta segunda,43881,Cunit,Tarragona,"107.107,84 €"
SUB-JA-2022-201506,JUDICIAL EN VÍA DE APREMIO,2180 0000 06 3854 16,11-10-2022 18:00:00 CET (ISO: 2022-10-11T18:00:00+02:00),01-11-2022 00:02:31 CET (ISO: 2022-11-01T00:02:31+01:00),"148.295,10 €",BOE-B-2022-30611,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2022-200467,JUDICIAL EN VÍA DE APREMIO,5329 0000 06 0211 18,11-10-2022 18:00:00 CET (ISO: 2022-10-11T18:00:00+02:00),01-11-2022 00:27:54 CET (ISO: 2022-11-01T00:27:54+01:00),"54.332,48 €",BOE-B-2022-30697,"160.214,00 €","160.214,00 €",Sin puja mínima,Sin tramos,"8.010,70 €",Calle Merindad de Sangúesa nº 22 1ºC,31600,Burlada,Navarra,"93.000,00 €"
SUB-JA-2022-199763,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0288 21,11-10-2022 18:00:00 CET (ISO: 2022-10-11T18:00:00+02:00),01-11-2022 02:44:21 CET (ISO: 2022-11-01T02:44:21+01:00),"76.506,97 €",BOE-B-2022-30676,"158.180,00 €","0,00 €",Sin puja mínima,"3.163,60 €","7.909,00 €",via carpetana nº 182 bloque 88 piso 2,28047,madrid,Madrid,"63.272,00 €"
SUB-JA-2022-200782,JUDICIAL EN VÍA DE APREMIO,4513 0000 19 1223 20,11-10-2022 18:00:00 CET (ISO: 2022-10-11T18:00:00+02:00),01-11-2022 04:02:20 CET (ISO: 2022-11-01T04:02:20+01:00),"28.298,95 €",BOE-B-2022-30782,"81.136,32 €","0,00 €",Sin puja mínima,Sin tramos,"4.056,81 €",C/. CAMINO NUEVO DE PICAÑA Nº 21-1º-1ª,46014,VALENCIA,Valencia/València,"78.000,00 €"
