0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2020-149100,JUDICIAL EN VÍA DE APREMIO,5134 0000 06 0211 17,25-06-2020 18:00:00 CET (ISO: 2020-06-25T18:00:00+02:00),15-07-2020 20:06:59 CET (ISO: 2020-07-15T20:06:59+02:00),"1.798.998,78 €",BOE-B-2020-18116,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-148390,JUDICIAL EN VÍA DE APREMIO,1757 0000 05 3119 18,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),14-07-2020 18:00:00 CET (ISO: 2020-07-14T18:00:00+02:00),"71.669,76 €",BOE-B-2020-17735,"126.720,00 €","0,00 €",Sin puja mínima,Sin tramos,"6.336,00 €","CALLE FONTIVEROS, Nº 42",18006,GRANDA,Granada,"98.000,00 €"
SUB-JA-2019-141447,JUDICIAL EN VÍA DE APREMIO,2927 0000 06 0152 12,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"128.647,08 €",BOE-B-2020-17707,"141.000,00 €","0,00 €",Sin puja mínima,Sin tramos,"7.050,00 €","AGRIPINA, 2",41410,CARMONA,Sevilla,"156.805,34 €"
SUB-RC-2020-0026I20180283,RECAUDACIÓN TRIBUTARIA,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"12.868,60 €",BOE-B-2020-18060,"6.436,69 €","14.656,32 €","3.218,35 €","1.000,00 €","321,83 €",CL SOL 10,03579,ORXETA,Alicante,,
SUB-JA-2020-148722,JUDICIAL EN VÍA DE APREMIO,1383 0000 06 0118 16,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"103.497,73 €",BOE-B-2020-17713,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-148938,JUDICIAL EN VÍA DE APREMIO,4321 0000 64 1224 17,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"34.040,93 €",BOE-B-2020-17898,"71.855,82 €","78.893,89 €",Sin puja mínima,"1.437,11 €","3.592,79 €",AVDA. CENTRAL 52 ESC.1 PLANTA 6 PUERTA 291 URBANIZACION JARDINES DEL MAR I,12594,OROPESA DEL MAR,Castellón,"38.801,97 €"
SUB-NE-2020-415943,NOTARIAL EN VENTA EXTRAJUDICIAL,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"355.931,64 €",BOE-B-2020-18072,No consta,"547.140,00 €",Sin puja mínima,Sin tramos,"27.357,00 €","C/ Manuel Rozalen Sales, nº 15, Bl. 3, Es. 1 planta baja Pt. C10",12004,Castellón de la Plana/Castelló de la Plana,Castellón,,
SUB-JA-2020-146849,JUDICIAL EN VÍA DE APREMIO,4070 0000 06 0368 15,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"245.388,33 €",BOE-B-2020-17666,"536.460,00 €","0,00 €",Sin puja mínima,"10.729,20 €","26.823,00 €","CALLE OTERO 65, URB. TORREQUINTO",41500,ALCALA DE GUADAIRA,Sevilla,"236.042,40 €"
SUB-JA-2020-148927,JUDICIAL EN VÍA DE APREMIO,3941 0000 06 0250 14,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"16.950,00 €",BOE-B-2020-17782,"99.848,47 €","99.848,47 €",Sin puja mínima,Sin tramos,"4.992,42 €",CALLE SANTA BARBARA Nº6 ADOSADO 12C,07141,MARRATXI,Baleares,"27.716,00 €"
SUB-NE-2020-435938,NOTARIAL EN VENTA EXTRAJUDICIAL,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:00:00 CET (ISO: 2020-07-13T18:00:00+02:00),"144.123,93 €",BOE-B-2020-18075,No consta,"333.346,00 €",Sin puja mínima,Sin tramos,"16.667,30 €","CALLE RAMBLETA 18, PISO TERCERO, PUERTA PRIMERA",08930,Sant Adrià de Besòs,Barcelona,,
SUB-JC-2020-147678,JUDICIAL CONCURSAL,0951 0000 52 0463 17,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:13:52 CET (ISO: 2020-07-13T18:13:52+02:00),"1.116.010,89 €",BOE-B-2020-17698,"650.000,00 €","0,00 €",Sin puja mínima,"1.000,00 €","32.500,00 €","CALLE PUTXET, nº 61-63, planta baja destinada a aparcamiento y planta 1 vivienda y planta 2 vivienda.",08023,Barcelona,Barcelona,"556.000,00 €"
SUB-JA-2020-147443,JUDICIAL EN VÍA DE APREMIO,4034 0000 06 0142 15,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:39:33 CET (ISO: 2020-07-13T18:39:33+02:00),"152.612,00 €",BOE-B-2020-17829,"425.000,00 €","0,00 €",Sin puja mínima,"8.500,00 €","21.250,00 €","C/ LUIS MONTOTO Nº 19, 1ª PLANTA",41003,SEVILLA,Sevilla,"263.500,00 €"
SUB-JA-2020-147365,JUDICIAL EN VÍA DE APREMIO,4169 0000 06 0211 13,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:50:29 CET (ISO: 2020-07-13T18:50:29+02:00),"154.053,37 €",BOE-B-2020-17837,"198.333,02 €","0,00 €",Sin puja mínima,"3.966,66 €","9.916,65 €","Calle Ciutat de Reus, núm. 32",43202,rEUS,Tarragona,"138.833,10 €"
SUB-JA-2019-135107,JUDICIAL EN VÍA DE APREMIO,4035 0000 06 1839 14,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 18:50:35 CET (ISO: 2020-07-13T18:50:35+02:00),"176.411,76 €",BOE-B-2020-17823,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-135337,JUDICIAL EN VÍA DE APREMIO,0836 0000 05 2048 18,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 19:04:35 CET (ISO: 2020-07-13T19:04:35+02:00),"271.553,92 €",BOE-B-2020-17712,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-146792,JUDICIAL EN VÍA DE APREMIO,0059 0000 05 0459 18,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 19:16:55 CET (ISO: 2020-07-13T19:16:55+02:00),"94.021,40 €",BOE-B-2020-17732,"147.014,79 €","0,00 €",Sin puja mínima,"2.940,30 €","7.350,74 €",CALLE HERMANDAD Nº 34,28943,FUENLABRADA,Madrid,"91.149,30 €"
SUB-JA-2018-114082,JUDICIAL EN VÍA DE APREMIO,1582 0000 06 0133 15,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 19:38:20 CET (ISO: 2020-07-13T19:38:20+02:00),"28.735,16 €",BOE-B-2020-17798,"95.188,09 €","0,00 €",Sin puja mínima,"1.903,76 €","4.759,40 €",Puente Brea o Porto de Bois,15930,Boiro,La Coruña,"34.267,68 €"
SUB-JA-2020-142806,JUDICIAL EN VÍA DE APREMIO,3113 0000 05 0223 15,23-06-2020 18:00:00 CET (ISO: 2020-06-23T18:00:00+02:00),13-07-2020 20:38:17 CET (ISO: 2020-07-13T20:38:17+02:00),"3.359,18 €",BOE-B-2020-17846,"3.651,71 €","3.651,71 €",Sin puja mínima,"73,03 €","182,58 €",avda. del sol nº5,29630,benalmadena costa,Málaga,"3.067,26 €"
SUB-JA-2019-140954,JUDICIAL EN VÍA DE APREMIO,1437 0000 06 0391 19,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 18:30:23 CET (ISO: 2020-07-09T18:30:23+02:00),"1.590.159,72 €",BOE-B-2020-17039,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-148514,JUDICIAL EN VÍA DE APREMIO,4095 0000 06 0480 15,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 18:49:00 CET (ISO: 2020-07-09T18:49:00+02:00),"174.436,24 €",BOE-B-2020-17114,"93.470,27 €","0,00 €",Sin puja mínima,"1.869,40 €","4.673,51 €",URBANIZACION RUEDOS DE CONSOLACION,41710,UTRERA,Sevilla,"82.253,60 €"
SUB-JA-2020-145196,JUDICIAL EN VÍA DE APREMIO,0440 0000 06 0265 16,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 18:53:16 CET (ISO: 2020-07-09T18:53:16+02:00),"89.114,80 €",BOE-B-2020-17072,"185.723,00 €","0,00 €",Sin puja mínima,"3.714,46 €","9.286,15 €",CALLES GREGAL LLEBEIG,07680,MANACOR,Baleares,"52.002,44 €"
SUB-JA-2018-115323,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0804 15,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 18:53:27 CET (ISO: 2020-07-09T18:53:27+02:00),"131.945,45 €",BOE-B-2020-17071,"179.987,40 €","0,00 €","200,00 €","3.599,74 €","8.999,37 €","C/ ARROYO DEL OLIVAR Nº 8, ESC DCH, 4º A,",28053,MADRID,Madrid,"72.194,80 €"
SUB-JA-2020-148496,JUDICIAL EN VÍA DE APREMIO,0150 0000 06 1380 11,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 19:01:36 CET (ISO: 2020-07-09T19:01:36+02:00),"2.159.458,64 €",BOE-B-2020-17042,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-132617,JUDICIAL EN VÍA DE APREMIO,3113 0000 05 1669 13,19-06-2020 18:00:00 CET (ISO: 2020-06-19T18:00:00+02:00),09-07-2020 19:06:47 CET (ISO: 2020-07-09T19:06:47+02:00),"147.246,42 €",BOE-B-2020-17111,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NV-2020-415941,NOTARIAL VOLUNTARIA,18-06-2020 18:00:00 CET (ISO: 2020-06-18T18:00:00+02:00),08-07-2020 18:00:00 CET (ISO: 2020-07-08T18:00:00+02:00),"0,00 €",BOE-B-2020-17019,No consta,"60.000,00 €",Sin puja mínima,Sin tramos,"6.000,00 €","Vivienda en calle Solsona, 41, sótano interior, de Badalona",08914,Badalona,Barcelona,,
SUB-JA-2020-146841,JUDICIAL EN VÍA DE APREMIO,5066 0000 56 1200 14,18-06-2020 18:00:00 CET (ISO: 2020-06-18T18:00:00+02:00),08-07-2020 18:00:00 CET (ISO: 2020-07-08T18:00:00+02:00),"115.463,28 €",BOE-B-2020-16803,"151.971,00 €","0,00 €",Sin puja mínima,"3.039,42 €","7.598,55 €",C/ GUIPUZCOA Nº8 BAJO 12,28020,MADRID,Madrid,"106.379,70 €"
SUB-JA-2018-107709,JUDICIAL EN VÍA DE APREMIO,4004 0000 00 1588 16,18-06-2020 18:00:00 CET (ISO: 2020-06-18T18:00:00+02:00),08-07-2020 18:26:21 CET (ISO: 2020-07-08T18:26:21+02:00),"61.625,44 €",BOE-B-2020-16830,"188.190,00 €","0,00 €",Sin puja mínima,"3.763,80 €","9.409,50 €",C/ HILARION ESLAVA Nº3 GINES,41960,GINES,Sevilla,"71.512,20 €"
SUB-JA-2020-145835,JUDICIAL EN VÍA DE APREMIO,4395 0000 06 0691 19,18-06-2020 18:00:00 CET (ISO: 2020-06-18T18:00:00+02:00),08-07-2020 19:20:43 CET (ISO: 2020-07-08T19:20:43+02:00),"3.236.244,05 €",BOE-B-2020-16799,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-146507,JUDICIAL EN VÍA DE APREMIO,4956 0000 06 0676 16,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"84.414,77 €",BOE-B-2020-16390,"137.631,00 €","0,00 €",Sin puja mínima,Sin tramos,"6.881,55 €","PISO Nº 22, PLANTA ÁTICO, EDIFICIO, MANZANA 1 RESIDENCIAL BALCONES DE IZNALLOZ",18550,IZNALLOZ,Granada,"68.815,50 €"
SUB-JA-2020-145831,JUDICIAL EN VÍA DE APREMIO,2230 0000 06 0291 14,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"384.809,05 €",BOE-B-2020-16571,"370.905,74 €","0,00 €",Sin puja mínima,Sin tramos,"18.545,29 €","CALLE TINTORETTO, Nº 14",07400,ALCUDIA,Baleares,"394.544,22 €"
SUB-NE-2020-425936,NOTARIAL EN VENTA EXTRAJUDICIAL,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"131.135,13 €",BOE-B-2020-16744,No consta,"129.816,20 €",Sin puja mínima,Sin tramos,"6.490,81 €",CALLE ASUNCION 74 2/EN/A,30500,Molina de Segura,Murcia,,
SUB-NE-2020-425940,NOTARIAL EN VENTA EXTRAJUDICIAL,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"226.606,01 €",BOE-B-2020-16751,No consta,"240.875,16 €","168.612,61 €",Sin tramos,"12.043,76 €","CALLE TINENT CORONEL SAGUES,",08770,Sant Sadurní d'Anoia,Barcelona,,
SUB-JA-2020-147065,JUDICIAL EN VÍA DE APREMIO,4311 0000 05 0122 16,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"40.336,19 €",BOE-B-2020-16502,"85.985,00 €","0,00 €",Sin puja mínima,"1.719,70 €","4.299,25 €","c/Norias, 13",45613,GAMONAL,Toledo,"51.591,00 €"
SUB-JA-2020-145605,JUDICIAL EN VÍA DE APREMIO,2192 0000 06 0114 16,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"48.448,60 €",BOE-B-2020-16426,"72.601,90 €","0,00 €",Sin puja mínima,Sin tramos,"3.630,10 €",AV. LLEIDA 6,25123,TORREFARRERA,Lérida,"36.300,96 €"
SUB-JA-2020-144602,JUDICIAL EN VÍA DE APREMIO,1702 0000 06 0086 19,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"3.959.990,51 €",BOE-B-2020-16339,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2020-435932,NOTARIAL EN VENTA EXTRAJUDICIAL,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"125.110,63 €",BOE-B-2020-16754,No consta,"177.704,39 €",Sin puja mínima,Sin tramos,"8.886,00 €",BARRIO MOLLANEDA 20,39776,Liendo,Cantabria,"88.853,00 €",
SUB-JA-2019-134477,JUDICIAL EN VÍA DE APREMIO,1284 0000 06 0375 15,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"439.171,84 €",BOE-B-2020-16482,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-134225,JUDICIAL EN VÍA DE APREMIO,1268 0000 06 0431 13,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"391.530,26 €",BOE-B-2020-16460,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-147714,JUDICIAL EN VÍA DE APREMIO,4422 0000 06 0393 15,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"175.242,43 €",BOE-B-2020-16473,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2020-146092,JUDICIAL VOLUNTARIA,2912 0000 06 0963 14,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"114.369,46 €",BOE-B-2020-16375,"167.665,98 €","167.665,98 €",Sin puja mínima,"3.353,32 €","8.383,30 €","C/ CRISTOBAL RUIZ MENDEZ, 23, PORTAL 13, ESCALERA 3.",29680,ESTEPONA,Málaga,"127.426,16 €"
SUB-JA-2020-146763,JUDICIAL EN VÍA DE APREMIO,0805 0000 05 0189 96,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"8.070,34 €",BOE-B-2020-16537,"33.391,01 €","90.000,00 €",Sin puja mínima,"667,82 €","1.669,55 €","c/. San Gregorio, 12",08800,VILANOVA I LA GELTRÚ,Barcelona,"1.335,64 €"
SUB-JA-2019-137733,JUDICIAL EN VÍA DE APREMIO,0528 0000 06 1182 18,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"286.983,67 €",BOE-B-2020-16330,"426.362,00 €","0,00 €",Sin puja mínima,"8.527,24 €","21.318,10 €","RAMBLA SAN JUAN, 109",08917,BADALONA,Barcelona,"187.599,28 €"
SUB-JA-2019-135249,JUDICIAL EN VÍA DE APREMIO,2459 0000 00 0342 16,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"2.069.565,23 €",BOE-B-2020-16438,"3.013.050,00 €","0,00 €",Sin puja mínima,"60.261,00 €","150.652,50 €",CALLE HOCES DE LA HERMIDA Nº 100 VIVIENDA UNIFAMILIAR Nº 7,28023,MADRID,Madrid,"2.109.135,00 €"
SUB-JA-2020-148092,JUDICIAL EN VÍA DE APREMIO,1661 0000 06 0167 18,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:00:00 CET (ISO: 2020-07-06T18:00:00+02:00),"917.085,82 €",BOE-B-2020-16381,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2019-142239,JUDICIAL EN VÍA DE APREMIO,5107 0000 06 0644 19,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:04:20 CET (ISO: 2020-07-06T18:04:20+02:00),"831.345,81 €",BOE-B-2020-16427,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-146459,JUDICIAL EN VÍA DE APREMIO,0622 0000 06 0521 17,16-06-2020 18:00:00 CET (ISO: 2020-06-16T18:00:00+02:00),06-07-2020 18:04:20 CET (ISO: 2020-07-06T18:04:20+02:00),"173.513,82 €",BOE-B-2020-16336,"164.822,43 €","0,00 €",Sin puja mínima,"3.296,44 €","8.241,12 €","C/ Olivera 27, 2º 2ª",08004,Barcelona,Barcelona,"141.746,92 €"
