0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
SUB-JA-2021-154231,JUDICIAL EN VÍA DE APREMIO,0429 0000 06 0079 15,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"69.474,81 €",BOE-B-2021-28070,"137.006,60 €","137.006,60 €",Sin puja mínima,"2.740,13 €","6.850,33 €","C/ MEDICO LLOPIS, 19 - 2ºA",07470,PUERTO DE POLLENÇA,Baleares,"95.904,55 €"
SUB-JA-2021-171496,JUDICIAL EN VÍA DE APREMIO,2367 0000 05 0061 17,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"335.705,61 €",BOE-B-2021-28036,"320.292,00 €","0,00 €",Sin puja mínima,Sin tramos,"16.014,60 €","Calle Carretas, 55",28770,Colmenar Viejo,Madrid,"160.146,00 €"
SUB-JA-2021-166123,JUDICIAL EN VÍA DE APREMIO,0093 0000 06 0418 18,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"88.752,00 €",BOE-B-2021-28045,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-NE-2021-835966,NOTARIAL EN VENTA EXTRAJUDICIAL,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"112.297,14 €",BOE-B-2021-28439,No consta,"144.045,44 €",Sin puja mínima,Sin tramos,"7.202,27 €","Plaça de l'Esglesia, numero 5, 2º, 1ª",Sant Quintí de Mediona,Barcelona,,,
SUB-JA-2021-171588,JUDICIAL EN VÍA DE APREMIO,4750 0000 06 0074 20,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"13.981,86 €",BOE-B-2021-28024,"129.236,00 €","129.236,00 €",Sin puja mínima,Sin tramos,"6.461,80 €","calle Urreta , 18, 8º Drcha A",48960,GALDAKAO,Vizcaya,"77.543,00 €"
SUB-JA-2021-173194,JUDICIAL EN VÍA DE APREMIO,4152 0000 05 0023 20,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"50.138,60 €",BOE-B-2021-27991,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-153919,JUDICIAL EN VÍA DE APREMIO,3465 0000 06 0853 12,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"1.289.278,19 €",BOE-B-2021-28004,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-159168,JUDICIAL EN VÍA DE APREMIO,0451 0000 06 0265 17,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"83.520,56 €",BOE-B-2021-28119,"159.414,00 €","0,00 €",Sin puja mínima,"3.188,28 €","7.970,70 €","C/ SIETE PICOS Nº8,2º, 7ª EXTERIOR IZQUIERDA",07008,PALMA,Baleares,"82.895,28 €"
SUB-JA-2021-170991,JUDICIAL EN VÍA DE APREMIO,0688 0000 06 1175 17,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"5.011.491,50 €",BOE-B-2021-28021,"5.980.500,00 €","0,00 €",Sin puja mínima,"119.610,00 €","299.025,00 €",Pasaje Doctor Torent 14-16,08027,BARCELONA,Barcelona,"598.050,00 €"
SUB-JA-2021-174247,JUDICIAL EN VÍA DE APREMIO,3146 0000 05 0144 18,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"8.770,51 €",BOE-B-2021-28051,"28.000,00 €","28.000,00 €",Sin puja mínima,"560,00 €","1.400,00 €",CALLE ARALAR 2,31000,MENDAVIA,Navarra,"12.320,00 €"
SUB-JA-2020-157257,JUDICIAL EN VÍA DE APREMIO,4233 0000 06 0104 16,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"59.459,25 €",BOE-B-2021-28194,"150.000,00 €","0,00 €",Sin puja mínima,"3.000,00 €","7.500,00 €",calle s/n de Polígono industrial de Valls,43800,Valls,Tarragona,"90.000,00 €"
SUB-JA-2021-174008,JUDICIAL EN VÍA DE APREMIO,1161 0000 05 0020 20,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:00:00 CET (ISO: 2021-06-28T18:00:00+02:00),"36.245,78 €",BOE-B-2021-28085,"61.233,60 €","0,00 €",Sin puja mínima,"1.224,67 €","3.061,68 €",C NUEVA 26,10110,MADRIGALEJO,Cáceres,"44.088,12 €"
SUB-JA-2021-172424,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0466 15,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:41:40 CET (ISO: 2021-06-28T18:41:40+02:00),"196.214,06 €",BOE-B-2021-28092,"250.700,00 €","0,00 €",Sin puja mínima,"5.014,00 €","12.535,00 €","FELIPE CASTRO Nº 4, 2º A",28026,MADRID,Madrid,"100.280,00 €"
SUB-JA-2021-174015,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0012 21,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:53:31 CET (ISO: 2021-06-28T18:53:31+02:00),"288.036,52 €",BOE-B-2021-28091,"265.300,00 €","0,00 €",Sin puja mínima,Sin tramos,"13.265,00 €","Paseo de Perales nº 50, 2º C, de Madrid",28011,MADRID,Madrid,"115.378,38 €"
SUB-JA-2021-167757,JUDICIAL EN VÍA DE APREMIO,1828 0000 06 0687 18,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 18:59:24 CET (ISO: 2021-06-28T18:59:24+02:00),"50.791,04 €",BOE-B-2021-28088,"154.000,00 €","0,00 €",Sin puja mínima,"3.080,00 €","7.700,00 €",calle Calzada Nº 6,14900,LUCENA,Córdoba,"77.000,00 €"
SUB-JA-2021-174416,JUDICIAL EN VÍA DE APREMIO,2367 0000 05 0202 12,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 19:00:59 CET (ISO: 2021-06-28T19:00:59+02:00),"175.558,89 €",BOE-B-2021-28037,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-152565,JUDICIAL EN VÍA DE APREMIO,1056 0000 06 0301 19,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 19:24:08 CET (ISO: 2021-06-28T19:24:08+02:00),"484.006,43 €",BOE-B-2021-28025,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JV-2021-157823,JUDICIAL VOLUNTARIA,3706 0000 05 0080 19,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 21:42:17 CET (ISO: 2021-06-28T21:42:17+02:00),"0,00 €",BOE-B-2021-28141,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-165222,JUDICIAL EN VÍA DE APREMIO,0812 0000 06 1971 14,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 22:38:01 CET (ISO: 2021-06-28T22:38:01+02:00),"199.091,44 €",BOE-B-2021-28137,"121.380,40 €","0,00 €",Sin puja mínima,"2.427,60 €","6.069,02 €","Casal de Mogoda, 2 esc 1 bajos A",08130,Santa Perpetua de Mogoda,Barcelona,"186.925,20 €"
SUB-JA-2021-173155,JUDICIAL EN VÍA DE APREMIO,0542 0000 07 0712 16,08-06-2021 18:00:00 CET (ISO: 2021-06-08T18:00:00+02:00),28-06-2021 23:06:37 CET (ISO: 2021-06-28T23:06:37+02:00),"122.334,58 €",BOE-B-2021-28014,"53.881,89 €","155.716,65 €",Sin puja mínima,"1.077,64 €","2.694,09 €","calle Lleida, 21, 2º, 2ª",08004,barcelona,Barcelona,"39.872,68 €"
SUB-JA-2021-164696,JUDICIAL EN VÍA DE APREMIO,1333 0000 05 0395 19,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),25-06-2021 02:24:06 CET (ISO: 2021-06-25T02:24:06+02:00),"81.310,00 €",BOE-B-2021-27576,"81.310,00 €","0,00 €",Sin puja mínima,Sin tramos,"4.065,50 €","C/ARTANA, 5 PLANTA 6 PUERTA 11",12005,CASTELLON,Castellón,"56.917,00 €"
SUB-JA-2021-173120,JUDICIAL EN VÍA DE APREMIO,0321 0000 05 0382 05,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 18:00:00 CET (ISO: 2021-06-24T18:00:00+02:00),"308.682,63 €",BOE-B-2021-27560,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-173084,JUDICIAL EN VÍA DE APREMIO,3942 0000 06 0098 14,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 18:00:00 CET (ISO: 2021-06-24T18:00:00+02:00),"611.881,54 €",BOE-B-2021-27597,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-174003,JUDICIAL EN VÍA DE APREMIO,3770 0000 05 0044 16,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 18:00:00 CET (ISO: 2021-06-24T18:00:00+02:00),"287.985,93 €",BOE-B-2021-27616,"363.916,00 €","0,00 €",Sin puja mínima,"7.278,32 €","18.195,80 €",LOS REALEJOS DONDE PIRES HOY EL CASTILLO NUM. 8,38410,LOS REALEJOS,Santa Cruz de Tenerife,"65.504,88 €"
SUB-JA-2021-173784,JUDICIAL EN VÍA DE APREMIO,3314 0000 06 0142 15,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 18:54:59 CET (ISO: 2021-06-24T18:54:59+02:00),"229.596,04 €",BOE-B-2021-27590,"681.702,00 €","0,00 €",Sin puja mínima,"13.634,04 €","34.085,10 €",C/ EMILIO VILLA 1,33201,GIJON,Asturias,"381.753,12 €"
SUB-JA-2021-165834,JUDICIAL EN VÍA DE APREMIO,2405 0000 06 0598 13,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 18:57:51 CET (ISO: 2021-06-24T18:57:51+02:00),"448.645,25 €",BOE-B-2021-27580,"759.100,00 €","0,00 €",Sin puja mínima,"15.182,00 €","37.955,00 €","CALLE MIGUEL HERNADEZ, 6",28820,COSLADA,Madrid,"379.550,00 €"
SUB-JA-2021-172644,JUDICIAL EN VÍA DE APREMIO,1574 0000 06 0671 15,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 19:06:00 CET (ISO: 2021-06-24T19:06:00+02:00),"97.757,92 €",BOE-B-2021-27588,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-166699,JUDICIAL EN VÍA DE APREMIO,1673 0000 05 0923 09,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 19:37:16 CET (ISO: 2021-06-24T19:37:16+02:00),"8.633,92 €",BOE-B-2021-27591,"190.271,66 €","190.271,66 €",Sin puja mínima,Sin tramos,"9.513,58 €",girona,17001,girona,Gerona,"24.786,90 €"
SUB-JA-2021-173998,JUDICIAL EN VÍA DE APREMIO,2460 0000 18 0044 20,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 19:42:16 CET (ISO: 2021-06-24T19:42:16+02:00),"86.621,98 €",BOE-B-2021-27607,"47.650,49 €","0,00 €",Sin puja mínima,Sin tramos,"2.382,52 €","CALLE HACHERO 44, 2 A DE MADRID",28053,MADRID,Madrid,"40.000,00 €"
SUB-JV-2021-169460,JUDICIAL VOLUNTARIA,2112 0000 05 0090 19,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 19:47:34 CET (ISO: 2021-06-24T19:47:34+02:00),"0,00 €",BOE-B-2021-27566,"20.878,00 €","0,00 €",Sin puja mínima,"417,56 €","1.043,90 €",C/La Besada 5,24285,Gavilanes-Turcia,León,"48.019,40 €"
SUB-JA-2021-173289,JUDICIAL EN VÍA DE APREMIO,5452 0000 06 0782 20,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 19:49:28 CET (ISO: 2021-06-24T19:49:28+02:00),"27.497,79 €",BOE-B-2021-27556,"45.549,66 €","45.549,66 €",Sin puja mínima,"500,00 €","2.277,48 €",calle liria 12,03006,ALICANTE,Alicante,"30.000,00 €"
SUB-JA-2021-170522,JUDICIAL EN VÍA DE APREMIO,0059 0000 06 0115 19,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 20:19:34 CET (ISO: 2021-06-24T20:19:34+02:00),"52.293,03 €",BOE-B-2021-27586,"154.511,79 €","0,00 €",Sin puja mínima,"3.090,24 €","7.725,59 €","CALLE LIMA Nº 40,",28943,FUENLABRADA,Madrid,"46.353,60 €"
SUB-JA-2021-173940,JUDICIAL EN VÍA DE APREMIO,0429 0429 06 0183 17,04-06-2021 18:00:00 CET (ISO: 2021-06-04T18:00:00+02:00),24-06-2021 21:19:42 CET (ISO: 2021-06-24T21:19:42+02:00),"120.937,49 €",BOE-B-2021-27598,"171.000,00 €","0,00 €",Sin puja mínima,"3.420,00 €","8.550,00 €","CLL LA XARXA Nº 11, EDIF LAS PALMERAS, URB.EL PINARET ,PUERTO POLLENÇA",07470,POLLENÇA,Baleares,"129.960,00 €"
SUB-JA-2021-173682,JUDICIAL EN VÍA DE APREMIO,4259 0000 06 0351 20,03-06-2021 18:00:00 CET (ISO: 2021-06-03T18:00:00+02:00),23-06-2021 18:00:00 CET (ISO: 2021-06-23T18:00:00+02:00),"93.629,63 €",BOE-B-2021-27369,"179.400,00 €","0,00 €",Sin puja mínima,"3.588,00 €","8.970,00 €","CALLE GERONA, 90. ESC. 19 PT 171",03170,ROJALES,Alicante,"89.700,00 €"
SUB-JA-2021-171585,JUDICIAL EN VÍA DE APREMIO,2751 0000 06 0540 18,03-06-2021 18:00:00 CET (ISO: 2021-06-03T18:00:00+02:00),23-06-2021 18:08:06 CET (ISO: 2021-06-23T18:08:06+02:00),"112.415,83 €",BOE-B-2021-27311,"83.000,00 €","0,00 €",Sin puja mínima,"1.660,00 €","4.150,00 €",CALLE LA TORRE NUMERO 37,04712,BALERMA,Almería,"81.340,00 €"
SUB-JA-2021-170486,JUDICIAL EN VÍA DE APREMIO,1378 0000 06 0053 19,03-06-2021 18:00:00 CET (ISO: 2021-06-03T18:00:00+02:00),23-06-2021 18:35:16 CET (ISO: 2021-06-23T18:35:16+02:00),"2.470.858,87 €",BOE-B-2021-27307,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2020-157428,JUDICIAL EN VÍA DE APREMIO,0861 0000 05 0011 12,03-06-2021 18:00:00 CET (ISO: 2021-06-03T18:00:00+02:00),23-06-2021 20:39:23 CET (ISO: 2021-06-23T20:39:23+02:00),"214.555,33 €",BOE-B-2021-27372,"791.895,00 €","0,00 €",Sin puja mínima,"15.837,90 €","39.594,75 €","CARRETERA DEL BAO, 71 CORUJO",36331,VIGO,Pontevedra,"348.433,80 €"
SUB-JA-2020-160797,JUDICIAL EN VÍA DE APREMIO,2753 0000 06 0554 13,03-06-2021 18:00:00 CET (ISO: 2021-06-03T18:00:00+02:00),23-06-2021 21:32:07 CET (ISO: 2021-06-23T21:32:07+02:00),"115.988,82 €",BOE-B-2021-27347,"747.362,62 €","0,00 €",Sin puja mínima,"14.947,25 €","37.368,13 €",C/ XALANA Nº 47,07609,LLUCMAJOR,Baleares,"433.470,25 €"
SUB-NE-2021-835962,NOTARIAL EN VENTA EXTRAJUDICIAL,01-06-2021 18:00:00 CET (ISO: 2021-06-01T18:00:00+02:00),21-06-2021 18:00:00 CET (ISO: 2021-06-21T18:00:00+02:00),"247.311,41 €",BOE-B-2021-27273,No consta,"215.000,00 €",Sin puja mínima,Sin tramos,"10.750,00 €","CALLE VIRIATO Nº 4, 1º-1ª, CASTELLDEFELS",08860,Castelldefels,Barcelona,,
SUB-JA-2021-172538,JUDICIAL EN VÍA DE APREMIO,2371 0000 13 0042 17,01-06-2021 18:00:00 CET (ISO: 2021-06-01T18:00:00+02:00),21-06-2021 18:00:00 CET (ISO: 2021-06-21T18:00:00+02:00),"1.379.391,15 €",BOE-B-2021-26939,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),,,,,
SUB-JA-2021-173689,JUDICIAL EN VÍA DE APREMIO,0321 0000 05 0014 17,01-06-2021 18:00:00 CET (ISO: 2021-06-01T18:00:00+02:00),21-06-2021 18:00:00 CET (ISO: 2021-06-21T18:00:00+02:00),"46.342,65 €",BOE-B-2021-26897,"87.384,00 €","0,00 €",Sin puja mínima,"1.747,68 €","4.369,20 €",CALLE A,06200,ALMENDRALEJO,Badajoz,"78.645,60 €"
SUB-JA-2021-172304,JUDICIAL EN VÍA DE APREMIO,1739 0000 05 1273 19,01-06-2021 18:00:00 CET (ISO: 2021-06-01T18:00:00+02:00),21-06-2021 18:00:00 CET (ISO: 2021-06-21T18:00:00+02:00),"30.562,55 €",BOE-B-2021-26972,"48.750,00 €","48.750,00 €",Sin puja mínima,Sin tramos,"2.437,50 €",BANCAL DE LA SARDINA,18413,CAPILEIRA,Granada,"40.000,00 €"
SUB-JA-2021-173684,JUDICIAL EN VÍA DE APREMIO,2960 0000 06 1131 11,01-06-2021 18:00:00 CET (ISO: 2021-06-01T18:00:00+02:00),21-06-2021 18:00:00 CET (ISO: 2021-06-21T18:00:00+02:00),"244.845,84 €",BOE-B-2021-27003,"441.150,00 €","0,00 €",Sin puja mínima,"8.823,00 €","22.057,50 €","CALLE CALLE PALMA DEL RIO Nº 37 “Finca en Mainake”, Residencial Capri 1º- Fase 4-3º C",29004,MALAGA,Málaga,"229.398,00 €"
